year,STATE,ZIP,Prov
12-31-2000,AL,35646,*
12-31-2000,AL,35647,*
12-31-2000,AL,35650,*
12-31-2000,AL,35652,*
12-31-2000,AL,35653,*
12-31-2000,AL,35660,*
12-31-2000,AL,35661,*
12-31-2000,AL,35670,*
12-31-2000,AL,35671,*
12-31-2000,AL,35673,*
12-31-2000,AL,35674,*
12-31-2000,AL,35739,*
12-31-2000,AL,35740,*
12-31-2000,AL,35741,*
12-31-2000,AL,35744,*
12-31-2000,AL,35745,*
12-31-2000,AL,35747,*
12-31-2000,AL,35748,4
12-31-2000,AL,35749,4
12-31-2000,AL,35750,*
12-31-2000,AL,35754,*
12-31-2000,AL,35756,4
12-31-2000,AL,35757,*
12-31-2000,AL,35758,5
12-31-2000,AL,35759,*
12-31-2000,AL,35761,*
12-31-2000,AL,35763,*
12-31-2000,AL,35765,*
12-31-2000,AL,35768,*
12-31-2000,AL,35769,*
12-31-2000,AL,35771,*
12-31-2000,AL,35772,*
12-31-2000,AL,35773,*
12-31-2000,AL,35775,*
12-31-2000,AL,35776,*
12-31-2000,AL,35801,5
12-31-2000,AL,35802,5
12-31-2000,AL,35803,5
12-31-2000,AL,35805,5
12-31-2000,AL,35806,6
12-31-2000,AL,35808,*
12-31-2000,AL,35810,6
12-31-2000,AL,35811,6
12-31-2000,AL,35816,5
12-31-2000,AL,35824,*
12-31-2000,AL,35898,*
12-31-2000,AL,35901,*
12-31-2000,AL,35903,*
12-31-2000,AL,35904,*
12-31-2000,AL,35905,*
12-31-2000,AL,35906,*
12-31-2000,AL,35907,*
12-31-2000,AL,35950,4
12-31-2000,AL,35951,*
12-31-2000,AL,35952,*
12-31-2000,AL,35953,*
12-31-2000,AL,35954,*
12-31-2000,AL,35956,*
12-31-2000,AL,35957,4
12-31-2000,AL,35958,*
12-31-2000,AL,35959,*
12-31-2000,AL,35960,*
12-31-2000,AL,35961,*
12-31-2000,AL,35962,*
12-31-2000,AL,35963,*
12-31-2000,AL,35966,*
12-31-2000,AL,35967,4
12-31-2000,AL,35968,*
12-31-2000,AL,35971,*
12-31-2000,AL,35974,*
12-31-2000,AL,35975,*
12-31-2000,AL,35976,4
12-31-2000,AL,35978,*
12-31-2000,AL,35979,*
12-31-2000,AL,35980,*
12-31-2000,AL,35981,*
12-31-2000,AL,35986,*
12-31-2000,AL,35988,*
12-31-2000,AL,35989,*
12-31-2000,AL,36003,*
12-31-2000,AL,36006,*
12-31-2000,AL,36013,*
12-31-2000,AL,36016,*
12-31-2000,AL,36020,*
12-31-2000,AL,36022,*
12-31-2000,AL,36024,*
12-31-2000,AL,36025,*
12-31-2000,AL,36026,*
12-31-2000,AL,36027,*
12-31-2000,AL,36028,*
12-31-2000,AL,36029,*
12-31-2000,AL,36032,*
12-31-2000,AL,36033,*
12-31-2000,AL,36034,*
12-31-2000,AL,36037,*
12-31-2000,AL,36038,*
12-31-2000,AL,36040,*
12-31-2000,AL,36041,*
12-31-2000,AL,36043,4
12-31-2000,AL,36046,*
12-31-2000,AL,36047,*
12-31-2000,AL,36049,*
12-31-2000,AL,36051,*
12-31-2000,AL,36052,*
12-31-2000,AL,36054,*
12-31-2000,AL,36061,*
12-31-2000,AL,36064,*
12-31-2000,AL,36066,*
12-31-2000,AL,36067,*
12-31-2000,AL,36069,*
12-31-2000,AL,36075,*
12-31-2000,AL,36078,*
12-31-2000,AL,36079,*
12-31-2000,AL,36080,*
12-31-2000,AL,36081,*
12-31-2000,AL,36082,*
12-31-2000,AL,36083,*
12-31-2000,AL,36091,*
12-31-2000,AL,36092,*
12-31-2000,AL,36093,*
12-31-2000,AL,36104,4
12-31-2000,AL,36105,5
12-31-2000,AL,36106,5
12-31-2000,AL,36107,5
12-31-2000,AL,36108,5
12-31-2000,AL,36109,5
12-31-2000,AL,36110,5
12-31-2000,AL,36111,5
12-31-2000,AL,36112,*
12-31-2000,AL,36113,*
12-31-2000,AL,36115,*
12-31-2000,AL,36116,5
12-31-2000,AL,36117,5
12-31-2000,AL,36201,*
12-31-2000,AL,36203,*
12-31-2000,AL,36207,*
12-31-2000,AL,36250,*
12-31-2000,AL,36251,*
12-31-2000,AL,36255,*
12-31-2000,AL,36256,*
12-31-2000,AL,36262,*
12-31-2000,AL,36264,*
12-31-2000,AL,36265,*
12-31-2000,AL,36266,*
12-31-2000,AL,36269,*
12-31-2000,AL,36271,*
12-31-2000,AL,36272,*
12-31-2000,AL,36273,*
12-31-2000,AL,36276,*
12-31-2000,AL,36277,*
12-31-2000,AL,36278,*
12-31-2000,AL,36301,*
12-31-2000,AL,36303,*
12-31-2000,AL,36305,*
12-31-2000,AL,36310,*
12-31-2000,AL,36312,*
12-31-2000,AL,36319,*
12-31-2000,AL,36322,*
12-31-2000,AL,36323,*
12-31-2000,AL,36330,*
12-31-2000,AL,36340,*
12-31-2000,AL,36344,*
12-31-2000,AL,36345,*
12-31-2000,AL,36351,*
12-31-2000,AL,36352,*
12-31-2000,AL,36360,*
12-31-2000,AL,36362,*
12-31-2000,AL,36376,*
12-31-2000,AL,36401,*
12-31-2000,AL,36420,*
12-31-2000,AL,36425,*
12-31-2000,AL,36426,*
12-31-2000,AL,36445,*
12-31-2000,AL,36456,*
12-31-2000,AL,36460,*
12-31-2000,AL,36467,*
12-31-2000,AL,36477,*
12-31-2000,AL,36502,*
12-31-2000,AL,36507,*
12-31-2000,AL,36509,*
12-31-2000,AL,36511,*
12-31-2000,AL,36518,*
12-31-2000,AL,36521,*
12-31-2000,AL,36522,*
12-31-2000,AL,36523,*
12-31-2000,AL,36525,*
12-31-2000,AL,36526,*
12-31-2000,AL,36527,*
12-31-2000,AL,36528,*
12-31-2000,AL,36530,*
12-31-2000,AL,36532,*
12-31-2000,AL,36535,*
12-31-2000,AL,36541,*
12-31-2000,AL,36542,*
12-31-2000,AL,36544,*
12-31-2000,AL,36545,*
12-31-2000,AL,36549,*
12-31-2000,AL,36551,*
12-31-2000,AL,36553,*
12-31-2000,AL,36560,*
12-31-2000,AL,36561,*
12-31-2000,AL,36562,*
12-31-2000,AL,36567,*
12-31-2000,AL,36570,*
12-31-2000,AL,36571,*
12-31-2000,AL,36572,*
12-31-2000,AL,36574,*
12-31-2000,AL,36575,*
12-31-2000,AL,36576,*
12-31-2000,AL,36580,*
12-31-2000,AL,36582,4
12-31-2000,AL,36587,*
12-31-2000,AL,36602,*
12-31-2000,AL,36603,*
12-31-2000,AL,36604,*
12-31-2000,AL,36605,4
12-31-2000,AL,36606,5
12-31-2000,AL,36607,4
12-31-2000,AL,36608,5
12-31-2000,AL,36609,4
12-31-2000,AL,36610,*
12-31-2000,AL,36611,*
12-31-2000,AL,36612,*
12-31-2000,AL,36613,*
12-31-2000,AL,36617,5
12-31-2000,AL,36618,4
12-31-2000,AL,36619,4
12-31-2000,AL,36693,*
12-31-2000,AL,36695,5
12-31-2000,AL,36701,*
12-31-2000,AL,36703,*
12-31-2000,AL,36720,*
12-31-2000,AL,36722,*
12-31-2000,AL,36726,*
12-31-2000,AL,36732,*
12-31-2000,AL,36742,*
12-31-2000,AL,36744,*
12-31-2000,AL,36748,*
12-31-2000,AL,36749,*
12-31-2000,AL,36750,*
12-31-2000,AL,36756,*
12-31-2000,AL,36758,*
12-31-2000,AL,36759,*
12-31-2000,AL,36761,*
12-31-2000,AL,36765,*
12-31-2000,AL,36767,*
12-31-2000,AL,36768,*
12-31-2000,AL,36775,*
12-31-2000,AL,36779,*
12-31-2000,AL,36784,*
12-31-2000,AL,36785,*
12-31-2000,AL,36790,*
12-31-2000,AL,36801,4
12-31-2000,AL,36804,*
12-31-2000,AL,36830,4
12-31-2000,AL,36832,*
12-31-2000,AL,36850,*
12-31-2000,AL,36852,*
12-31-2000,AL,36853,*
12-31-2000,AL,36854,4
12-31-2000,AL,36861,*
12-31-2000,AL,36862,*
12-31-2000,AL,36863,*
12-31-2000,AL,36866,*
12-31-2000,AL,36867,*
12-31-2000,AL,36869,*
12-31-2000,AL,36874,*
12-31-2000,AL,36875,*
12-31-2000,AL,36877,*
12-31-2000,AL,36879,*
12-31-2000,AL,36907,*
12-31-2000,AL,36925,*
12-31-2000,AR,71601,*
12-31-2000,AR,71602,*
12-31-2000,AR,71603,*
12-31-2000,AR,71631,*
12-31-2000,AR,71635,*
12-31-2000,AR,71639,*
12-31-2000,AR,71642,*
12-31-2000,AR,71646,*
12-31-2000,AR,71653,*
12-31-2000,AR,71654,*
12-31-2000,AR,71655,*
12-31-2000,AR,71667,*
12-31-2000,AR,71701,*
12-31-2000,AR,71720,*
12-31-2000,AR,71726,*
12-31-2000,AR,71730,*
12-31-2000,AR,71740,*
12-31-2000,AR,71742,*
12-31-2000,AR,71744,*
12-31-2000,AR,71749,*
12-31-2000,AR,71751,*
12-31-2000,AR,71753,*
12-31-2000,AR,71762,*
12-31-2000,AR,71763,*
12-31-2000,AR,71764,*
12-31-2000,AR,71770,*
12-31-2000,AR,71801,*
12-31-2000,AR,71822,*
12-31-2000,AR,71832,*
12-31-2000,AR,71833,*
12-31-2000,AR,71836,*
12-31-2000,AR,71837,*
12-31-2000,AR,71846,*
12-31-2000,AR,71852,*
12-31-2000,AR,71854,*
12-31-2000,AR,71855,*
12-31-2000,AR,71857,*
12-31-2000,AR,71866,*
12-31-2000,AR,71901,*
12-31-2000,AR,71909,*
12-31-2000,AR,71913,*
12-31-2000,AR,71921,*
12-31-2000,AR,71923,*
12-31-2000,AR,71943,*
12-31-2000,AR,71953,*
12-31-2000,AR,71958,*
12-31-2000,AR,71959,*
12-31-2000,AR,71964,*
12-31-2000,AR,71968,*
12-31-2000,AR,71970,*
12-31-2000,AR,72002,*
12-31-2000,AR,72006,*
12-31-2000,AR,72007,*
12-31-2000,AR,72010,*
12-31-2000,AR,72012,*
12-31-2000,AR,72015,*
12-31-2000,AR,72016,*
12-31-2000,AR,72017,*
12-31-2000,AR,72021,*
12-31-2000,AR,72022,*
12-31-2000,AR,72023,*
12-31-2000,AR,72024,*
12-31-2000,AR,72031,*
12-31-2000,AR,72032,*
12-31-2000,AR,72035,*
12-31-2000,AR,72039,*
12-31-2000,AR,72040,*
12-31-2000,AR,72041,*
12-31-2000,AR,72042,*
12-31-2000,AR,72045,*
12-31-2000,AR,72046,*
12-31-2000,AR,72058,*
12-31-2000,AR,72064,*
12-31-2000,AR,72073,*
12-31-2000,AR,72076,*
12-31-2000,AR,72086,*
12-31-2000,AR,72088,*
12-31-2000,AR,72103,*
12-31-2000,AR,72104,*
12-31-2000,AR,72106,*
12-31-2000,AR,72110,*
12-31-2000,AR,72111,*
12-31-2000,AR,72112,*
12-31-2000,AR,72113,*
12-31-2000,AR,72114,*
12-31-2000,AR,72116,*
12-31-2000,AR,72117,*
12-31-2000,AR,72118,*
12-31-2000,AR,72120,*
12-31-2000,AR,72122,*
12-31-2000,AR,72126,*
12-31-2000,AR,72127,*
12-31-2000,AR,72133,*
12-31-2000,AR,72135,*
12-31-2000,AR,72136,*
12-31-2000,AR,72137,*
12-31-2000,AR,72142,*
12-31-2000,AR,72143,*
12-31-2000,AR,72150,*
12-31-2000,AR,72160,*
12-31-2000,AR,72168,*
12-31-2000,AR,72173,*
12-31-2000,AR,72176,*
12-31-2000,AR,72201,4
12-31-2000,AR,72202,*
12-31-2000,AR,72204,*
12-31-2000,AR,72205,*
12-31-2000,AR,72206,*
12-31-2000,AR,72207,*
12-31-2000,AR,72209,*
12-31-2000,AR,72210,*
12-31-2000,AR,72211,*
12-31-2000,AR,72212,*
12-31-2000,AR,72223,*
12-31-2000,AR,72227,*
12-31-2000,AR,72301,*
12-31-2000,AR,72315,*
12-31-2000,AR,72324,*
12-31-2000,AR,72335,*
12-31-2000,AR,72339,*
12-31-2000,AR,72342,*
12-31-2000,AR,72348,*
12-31-2000,AR,72351,*
12-31-2000,AR,72354,*
12-31-2000,AR,72355,*
12-31-2000,AR,72360,*
12-31-2000,AR,72364,*
12-31-2000,AR,72370,*
12-31-2000,AR,72376,*
12-31-2000,AR,72386,*
12-31-2000,AR,72390,*
12-31-2000,AR,72394,*
12-31-2000,AR,72395,*
12-31-2000,AR,72396,*
12-31-2000,AR,72401,*
12-31-2000,AR,72404,*
12-31-2000,AR,72411,*
12-31-2000,AR,72416,*
12-31-2000,AR,72417,*
12-31-2000,AR,72432,*
12-31-2000,AR,72433,*
12-31-2000,AR,72436,*
12-31-2000,AR,72438,*
12-31-2000,AR,72443,*
12-31-2000,AR,72447,*
12-31-2000,AR,72450,*
12-31-2000,AR,72454,*
12-31-2000,AR,72455,*
12-31-2000,AR,72460,*
12-31-2000,AR,72461,*
12-31-2000,AR,72467,*
12-31-2000,AR,72476,*
12-31-2000,AR,72478,*
12-31-2000,AR,72501,*
12-31-2000,AR,72512,*
12-31-2000,AR,72513,*
12-31-2000,AR,72519,*
12-31-2000,AR,72529,*
12-31-2000,AR,72530,*
12-31-2000,AR,72542,*
12-31-2000,AR,72543,*
12-31-2000,AR,72554,*
12-31-2000,AR,72555,*
12-31-2000,AR,72556,*
12-31-2000,AR,72560,*
12-31-2000,AR,72569,*
12-31-2000,AR,72601,*
12-31-2000,AR,72616,*
12-31-2000,AR,72619,*
12-31-2000,AR,72623,*
12-31-2000,AR,72628,*
12-31-2000,AR,72631,*
12-31-2000,AR,72632,*
12-31-2000,AR,72634,*
12-31-2000,AR,72635,*
12-31-2000,AR,72638,*
12-31-2000,AR,72641,*
12-31-2000,AR,72642,*
12-31-2000,AR,72650,*
12-31-2000,AR,72651,*
12-31-2000,AR,72653,*
12-31-2000,AR,72655,*
12-31-2000,AR,72658,*
12-31-2000,AR,72662,*
12-31-2000,AR,72701,*
12-31-2000,AR,72703,*
12-31-2000,AR,72704,*
12-31-2000,AR,72712,*
12-31-2000,AR,72714,*
12-31-2000,AR,72715,*
12-31-2000,AR,72718,*
12-31-2000,AR,72722,*
12-31-2000,AR,72732,*
12-31-2000,AR,72734,*
12-31-2000,AR,72736,*
12-31-2000,AR,72740,*
12-31-2000,AR,72745,*
12-31-2000,AR,72751,*
12-31-2000,AR,72752,*
12-31-2000,AR,72753,*
12-31-2000,AR,72756,*
12-31-2000,AR,72758,*
12-31-2000,AR,72761,*
12-31-2000,AR,72762,*
12-31-2000,AR,72764,*
12-31-2000,AR,72768,*
12-31-2000,AR,72774,*
12-31-2000,AR,72801,*
12-31-2000,AR,72802,*
12-31-2000,AR,72823,*
12-31-2000,AR,72830,*
12-31-2000,AR,72833,*
12-31-2000,AR,72834,*
12-31-2000,AR,72837,*
12-31-2000,AR,72841,*
12-31-2000,AR,72845,*
12-31-2000,AR,72846,*
12-31-2000,AR,72853,*
12-31-2000,AR,72854,*
12-31-2000,AR,72855,*
12-31-2000,AR,72858,*
12-31-2000,AR,72901,*
12-31-2000,AR,72903,*
12-31-2000,AR,72904,*
12-31-2000,AR,72908,*
12-31-2000,AR,72916,*
12-31-2000,AR,72921,*
12-31-2000,AR,72923,*
12-31-2000,AR,72927,*
12-31-2000,AR,72933,*
12-31-2000,AR,72936,*
12-31-2000,AR,72941,*
12-31-2000,AR,72943,*
12-31-2000,AR,72946,*
12-31-2000,AR,72947,*
12-31-2000,AR,72949,*
12-31-2000,AR,72952,*
12-31-2000,AR,72956,*
12-31-2000,AR,72958,*
12-31-2000,AZ,85003,5
12-31-2000,AZ,85004,6
12-31-2000,AZ,85006,7
12-31-2000,AZ,85007,5
12-31-2000,AZ,85008,7
12-31-2000,AZ,85009,6
12-31-2000,AZ,85012,7
12-31-2000,AZ,85013,5
12-31-2000,AZ,85014,7
12-31-2000,AZ,85015,5
12-31-2000,AZ,85016,7
12-31-2000,AZ,85017,6
12-31-2000,AZ,85018,7
12-31-2000,AZ,85019,6
12-31-2000,AZ,85020,7
12-31-2000,AZ,85021,7
12-31-2000,AZ,85022,6
12-31-2000,AZ,85023,6
12-31-2000,AZ,85024,6
12-31-2000,AZ,85027,6
12-31-2000,AZ,85028,6
12-31-2000,AZ,85029,7
12-31-2000,AZ,85031,5
12-31-2000,AZ,85032,6
12-31-2000,AZ,85033,5
12-31-2000,AZ,85034,7
12-31-2000,AZ,85035,5
12-31-2000,AZ,85037,5
12-31-2000,AZ,85040,6
12-31-2000,AZ,85041,4
12-31-2000,AZ,85043,5
12-31-2000,AZ,85044,7
12-31-2000,AZ,85045,4
12-31-2000,AZ,85048,6
12-31-2000,AZ,85050,4
12-31-2000,AZ,85051,5
12-31-2000,AZ,85053,6
12-31-2000,AZ,85054,4
12-31-2000,AZ,85086,*
12-31-2000,AZ,85201,6
12-31-2000,AZ,85202,6
12-31-2000,AZ,85203,5
12-31-2000,AZ,85204,6
12-31-2000,AZ,85205,6
12-31-2000,AZ,85206,7
12-31-2000,AZ,85207,6
12-31-2000,AZ,85208,5
12-31-2000,AZ,85210,7
12-31-2000,AZ,85212,4
12-31-2000,AZ,85213,6
12-31-2000,AZ,85215,6
12-31-2000,AZ,85219,*
12-31-2000,AZ,85220,4
12-31-2000,AZ,85222,*
12-31-2000,AZ,85224,6
12-31-2000,AZ,85225,6
12-31-2000,AZ,85226,6
12-31-2000,AZ,85228,*
12-31-2000,AZ,85231,*
12-31-2000,AZ,85232,*
12-31-2000,AZ,85233,6
12-31-2000,AZ,85234,6
12-31-2000,AZ,85236,5
12-31-2000,AZ,85237,*
12-31-2000,AZ,85239,*
12-31-2000,AZ,85242,*
12-31-2000,AZ,85247,*
12-31-2000,AZ,85248,5
12-31-2000,AZ,85249,5
12-31-2000,AZ,85250,7
12-31-2000,AZ,85251,7
12-31-2000,AZ,85253,7
12-31-2000,AZ,85254,6
12-31-2000,AZ,85255,7
12-31-2000,AZ,85256,*
12-31-2000,AZ,85257,6
12-31-2000,AZ,85258,7
12-31-2000,AZ,85259,6
12-31-2000,AZ,85260,7
12-31-2000,AZ,85262,5
12-31-2000,AZ,85263,4
12-31-2000,AZ,85264,*
12-31-2000,AZ,85268,6
12-31-2000,AZ,85272,*
12-31-2000,AZ,85273,*
12-31-2000,AZ,85281,6
12-31-2000,AZ,85282,7
12-31-2000,AZ,85283,6
12-31-2000,AZ,85284,7
12-31-2000,AZ,85287,*
12-31-2000,AZ,85292,*
12-31-2000,AZ,85296,6
12-31-2000,AZ,85301,6
12-31-2000,AZ,85302,6
12-31-2000,AZ,85303,7
12-31-2000,AZ,85304,5
12-31-2000,AZ,85305,4
12-31-2000,AZ,85306,6
12-31-2000,AZ,85307,6
12-31-2000,AZ,85308,6
12-31-2000,AZ,85309,*
12-31-2000,AZ,85310,5
12-31-2000,AZ,85321,*
12-31-2000,AZ,85322,*
12-31-2000,AZ,85323,5
12-31-2000,AZ,85324,*
12-31-2000,AZ,85326,4
12-31-2000,AZ,85331,6
12-31-2000,AZ,85332,*
12-31-2000,AZ,85335,5
12-31-2000,AZ,85337,*
12-31-2000,AZ,85338,5
12-31-2000,AZ,85339,4
12-31-2000,AZ,85340,4
12-31-2000,AZ,85342,*
12-31-2000,AZ,85344,*
12-31-2000,AZ,85345,5
12-31-2000,AZ,85347,*
12-31-2000,AZ,85348,*
12-31-2000,AZ,85350,*
12-31-2000,AZ,85351,5
12-31-2000,AZ,85353,5
12-31-2000,AZ,85354,*
12-31-2000,AZ,85355,4
12-31-2000,AZ,85356,*
12-31-2000,AZ,85361,5
12-31-2000,AZ,85362,*
12-31-2000,AZ,85363,5
12-31-2000,AZ,85364,*
12-31-2000,AZ,85365,*
12-31-2000,AZ,85367,*
12-31-2000,AZ,85373,4
12-31-2000,AZ,85374,5
12-31-2000,AZ,85375,5
12-31-2000,AZ,85379,4
12-31-2000,AZ,85381,5
12-31-2000,AZ,85382,6
12-31-2000,AZ,85387,*
12-31-2000,AZ,85390,*
12-31-2000,AZ,85501,*
12-31-2000,AZ,85539,*
12-31-2000,AZ,85541,*
12-31-2000,AZ,85543,*
12-31-2000,AZ,85544,*
12-31-2000,AZ,85545,*
12-31-2000,AZ,85546,*
12-31-2000,AZ,85550,*
12-31-2000,AZ,85552,*
12-31-2000,AZ,85602,*
12-31-2000,AZ,85603,*
12-31-2000,AZ,85606,*
12-31-2000,AZ,85607,*
12-31-2000,AZ,85610,*
12-31-2000,AZ,85611,*
12-31-2000,AZ,85613,*
12-31-2000,AZ,85614,5
12-31-2000,AZ,85615,*
12-31-2000,AZ,85616,*
12-31-2000,AZ,85617,*
12-31-2000,AZ,85618,*
12-31-2000,AZ,85621,*
12-31-2000,AZ,85623,*
12-31-2000,AZ,85624,*
12-31-2000,AZ,85625,*
12-31-2000,AZ,85629,*
12-31-2000,AZ,85630,*
12-31-2000,AZ,85631,*
12-31-2000,AZ,85634,*
12-31-2000,AZ,85635,4
12-31-2000,AZ,85637,*
12-31-2000,AZ,85638,*
12-31-2000,AZ,85640,*
12-31-2000,AZ,85641,*
12-31-2000,AZ,85643,*
12-31-2000,AZ,85645,*
12-31-2000,AZ,85648,*
12-31-2000,AZ,85650,*
12-31-2000,AZ,85653,*
12-31-2000,AZ,85701,5
12-31-2000,AZ,85704,6
12-31-2000,AZ,85705,6
12-31-2000,AZ,85706,6
12-31-2000,AZ,85707,*
12-31-2000,AZ,85708,4
12-31-2000,AZ,85709,*
12-31-2000,AZ,85710,6
12-31-2000,AZ,85711,6
12-31-2000,AZ,85712,5
12-31-2000,AZ,85713,5
12-31-2000,AZ,85714,5
