year,STATE,ZIP,Prov
6-30-2007,AK,99789,*
6-30-2007,AK,99801,6
6-30-2007,AK,99820,*
6-30-2007,AK,99824,4
6-30-2007,AK,99825,*
6-30-2007,AK,99826,*
6-30-2007,AK,99827,4
6-30-2007,AK,99829,*
6-30-2007,AK,99833,5
6-30-2007,AK,99835,4
6-30-2007,AK,99840,*
6-30-2007,AK,99901,4
6-30-2007,AK,99903,*
6-30-2007,AK,99919,*
6-30-2007,AK,99921,4
6-30-2007,AK,99922,*
6-30-2007,AK,99923,*
6-30-2007,AK,99925,*
6-30-2007,AK,99926,*
6-30-2007,AK,99927,*
6-30-2007,AK,99929,4
6-30-2007,AK,99950,*
6-30-2007,AL,35004,9
6-30-2007,AL,35005,8
6-30-2007,AL,35006,6
6-30-2007,AL,35007,10
6-30-2007,AL,35010,10
6-30-2007,AL,35014,8
6-30-2007,AL,35016,6
6-30-2007,AL,35019,5
6-30-2007,AL,35020,13
6-30-2007,AL,35022,15
6-30-2007,AL,35023,12
6-30-2007,AL,35031,5
6-30-2007,AL,35033,6
6-30-2007,AL,35034,5
6-30-2007,AL,35035,8
6-30-2007,AL,35036,*
6-30-2007,AL,35040,10
6-30-2007,AL,35041,*
6-30-2007,AL,35042,7
6-30-2007,AL,35043,9
6-30-2007,AL,35044,9
6-30-2007,AL,35045,8
6-30-2007,AL,35046,7
6-30-2007,AL,35049,6
6-30-2007,AL,35051,8
6-30-2007,AL,35053,7
6-30-2007,AL,35054,5
6-30-2007,AL,35055,12
6-30-2007,AL,35057,7
6-30-2007,AL,35058,7
6-30-2007,AL,35061,7
6-30-2007,AL,35062,8
6-30-2007,AL,35063,8
6-30-2007,AL,35064,10
6-30-2007,AL,35068,6
6-30-2007,AL,35071,10
6-30-2007,AL,35072,7
6-30-2007,AL,35073,7
6-30-2007,AL,35077,9
6-30-2007,AL,35078,9
6-30-2007,AL,35079,7
6-30-2007,AL,35080,10
6-30-2007,AL,35083,7
6-30-2007,AL,35085,8
6-30-2007,AL,35087,4
6-30-2007,AL,35089,6
6-30-2007,AL,35091,5
6-30-2007,AL,35094,9
6-30-2007,AL,35096,9
6-30-2007,AL,35097,8
6-30-2007,AL,35098,5
6-30-2007,AL,35111,8
6-30-2007,AL,35114,8
6-30-2007,AL,35115,10
6-30-2007,AL,35116,7
6-30-2007,AL,35117,7
6-30-2007,AL,35118,6
6-30-2007,AL,35120,5
6-30-2007,AL,35121,7
6-30-2007,AL,35124,12
6-30-2007,AL,35125,5
6-30-2007,AL,35126,10
6-30-2007,AL,35127,6
6-30-2007,AL,35128,9
6-30-2007,AL,35130,7
6-30-2007,AL,35131,6
6-30-2007,AL,35133,6
6-30-2007,AL,35135,5
6-30-2007,AL,35136,6
6-30-2007,AL,35143,7
6-30-2007,AL,35146,7
6-30-2007,AL,35147,8
6-30-2007,AL,35148,8
6-30-2007,AL,35150,10
6-30-2007,AL,35151,7
6-30-2007,AL,35160,12
6-30-2007,AL,35171,5
6-30-2007,AL,35172,5
6-30-2007,AL,35173,8
6-30-2007,AL,35175,6
6-30-2007,AL,35176,5
6-30-2007,AL,35178,6
6-30-2007,AL,35179,7
6-30-2007,AL,35180,8
6-30-2007,AL,35183,5
6-30-2007,AL,35184,8
6-30-2007,AL,35186,6
6-30-2007,AL,35188,7
6-30-2007,AL,35203,14
6-30-2007,AL,35204,13
6-30-2007,AL,35205,12
6-30-2007,AL,35206,11
6-30-2007,AL,35207,9
6-30-2007,AL,35208,9
6-30-2007,AL,35209,19
6-30-2007,AL,35210,14
6-30-2007,AL,35211,11
6-30-2007,AL,35212,8
6-30-2007,AL,35213,9
6-30-2007,AL,35214,10
6-30-2007,AL,35215,14
6-30-2007,AL,35216,13
6-30-2007,AL,35217,10
6-30-2007,AL,35218,5
6-30-2007,AL,35221,8
6-30-2007,AL,35222,11
6-30-2007,AL,35223,11
6-30-2007,AL,35224,9
6-30-2007,AL,35226,12
6-30-2007,AL,35228,9
6-30-2007,AL,35229,*
6-30-2007,AL,35233,10
6-30-2007,AL,35234,10
6-30-2007,AL,35235,11
6-30-2007,AL,35242,16
6-30-2007,AL,35243,14
6-30-2007,AL,35244,13
6-30-2007,AL,35254,*
6-30-2007,AL,35401,12
6-30-2007,AL,35404,8
6-30-2007,AL,35405,9
6-30-2007,AL,35406,9
6-30-2007,AL,35441,*
6-30-2007,AL,35442,6
6-30-2007,AL,35443,5
6-30-2007,AL,35444,7
6-30-2007,AL,35446,5
6-30-2007,AL,35447,5
6-30-2007,AL,35452,5
6-30-2007,AL,35453,9
6-30-2007,AL,35456,5
6-30-2007,AL,35457,*
6-30-2007,AL,35458,4
6-30-2007,AL,35459,*
6-30-2007,AL,35460,*
6-30-2007,AL,35461,5
6-30-2007,AL,35462,7
6-30-2007,AL,35463,4
6-30-2007,AL,35464,4
6-30-2007,AL,35466,7
6-30-2007,AL,35469,*
6-30-2007,AL,35470,6
6-30-2007,AL,35473,8
6-30-2007,AL,35474,5
6-30-2007,AL,35475,7
6-30-2007,AL,35476,10
6-30-2007,AL,35480,5
6-30-2007,AL,35481,6
6-30-2007,AL,35487,4
6-30-2007,AL,35490,7
6-30-2007,AL,35501,11
6-30-2007,AL,35503,7
6-30-2007,AL,35504,9
6-30-2007,AL,35540,6
6-30-2007,AL,35541,4
6-30-2007,AL,35542,4
6-30-2007,AL,35543,*
6-30-2007,AL,35544,4
6-30-2007,AL,35546,5
6-30-2007,AL,35548,4
6-30-2007,AL,35549,7
6-30-2007,AL,35550,10
6-30-2007,AL,35552,4
6-30-2007,AL,35553,5
6-30-2007,AL,35554,5
6-30-2007,AL,35555,5
6-30-2007,AL,35563,6
6-30-2007,AL,35564,5
6-30-2007,AL,35565,6
6-30-2007,AL,35570,4
6-30-2007,AL,35571,*
6-30-2007,AL,35572,*
6-30-2007,AL,35574,5
6-30-2007,AL,35575,6
6-30-2007,AL,35576,5
6-30-2007,AL,35578,6
6-30-2007,AL,35579,5
6-30-2007,AL,35580,6
6-30-2007,AL,35581,5
6-30-2007,AL,35582,6
6-30-2007,AL,35585,6
6-30-2007,AL,35586,5
6-30-2007,AL,35587,5
6-30-2007,AL,35592,7
6-30-2007,AL,35593,*
6-30-2007,AL,35594,4
6-30-2007,AL,35601,10
6-30-2007,AL,35603,10
6-30-2007,AL,35610,*
6-30-2007,AL,35611,9
6-30-2007,AL,35613,8
6-30-2007,AL,35614,6
6-30-2007,AL,35616,5
6-30-2007,AL,35618,5
6-30-2007,AL,35619,7
6-30-2007,AL,35620,7
6-30-2007,AL,35621,5
6-30-2007,AL,35622,8
6-30-2007,AL,35630,9
6-30-2007,AL,35633,6
6-30-2007,AL,35634,7
6-30-2007,AL,35640,9
6-30-2007,AL,35643,5
6-30-2007,AL,35645,8
6-30-2007,AL,35646,6
6-30-2007,AL,35647,*
6-30-2007,AL,35648,4
6-30-2007,AL,35650,8
6-30-2007,AL,35651,4
6-30-2007,AL,35652,7
6-30-2007,AL,35653,7
6-30-2007,AL,35654,6
6-30-2007,AL,35660,8
6-30-2007,AL,35661,9
6-30-2007,AL,35670,9
6-30-2007,AL,35671,6
6-30-2007,AL,35672,5
6-30-2007,AL,35673,7
6-30-2007,AL,35674,10
6-30-2007,AL,35677,5
6-30-2007,AL,35739,5
6-30-2007,AL,35740,8
6-30-2007,AL,35741,6
6-30-2007,AL,35744,4
6-30-2007,AL,35745,4
6-30-2007,AL,35746,*
6-30-2007,AL,35747,4
6-30-2007,AL,35748,9
6-30-2007,AL,35749,9
6-30-2007,AL,35750,9
6-30-2007,AL,35751,*
6-30-2007,AL,35752,4
6-30-2007,AL,35754,8
6-30-2007,AL,35755,5
6-30-2007,AL,35756,10
6-30-2007,AL,35757,7
6-30-2007,AL,35758,11
6-30-2007,AL,35759,8
6-30-2007,AL,35760,4
6-30-2007,AL,35761,7
6-30-2007,AL,35763,7
6-30-2007,AL,35764,5
6-30-2007,AL,35765,4
6-30-2007,AL,35766,*
6-30-2007,AL,35768,7
6-30-2007,AL,35769,5
6-30-2007,AL,35771,4
6-30-2007,AL,35772,8
6-30-2007,AL,35773,8
6-30-2007,AL,35774,4
6-30-2007,AL,35775,5
6-30-2007,AL,35776,7
6-30-2007,AL,35801,13
6-30-2007,AL,35802,12
6-30-2007,AL,35803,9
6-30-2007,AL,35805,12
6-30-2007,AL,35806,14
6-30-2007,AL,35808,4
6-30-2007,AL,35810,11
6-30-2007,AL,35811,11
6-30-2007,AL,35816,12
6-30-2007,AL,35824,8
6-30-2007,AL,35898,5
6-30-2007,AL,35901,11
6-30-2007,AL,35903,10
6-30-2007,AL,35904,5
6-30-2007,AL,35905,9
6-30-2007,AL,35906,9
6-30-2007,AL,35907,9
6-30-2007,AL,35950,11
6-30-2007,AL,35951,7
6-30-2007,AL,35952,7
6-30-2007,AL,35953,8
6-30-2007,AL,35954,11
6-30-2007,AL,35956,7
6-30-2007,AL,35957,10
6-30-2007,AL,35958,4
6-30-2007,AL,35959,6
6-30-2007,AL,35960,7
6-30-2007,AL,35961,7
6-30-2007,AL,35962,6
6-30-2007,AL,35963,4
6-30-2007,AL,35966,5
6-30-2007,AL,35967,10
6-30-2007,AL,35968,7
6-30-2007,AL,35971,5
6-30-2007,AL,35972,*
6-30-2007,AL,35973,6
6-30-2007,AL,35974,*
6-30-2007,AL,35975,*
6-30-2007,AL,35976,12
6-30-2007,AL,35978,4
6-30-2007,AL,35979,*
6-30-2007,AL,35980,6
6-30-2007,AL,35981,5
6-30-2007,AL,35983,5
6-30-2007,AL,35984,6
6-30-2007,AL,35986,4
6-30-2007,AL,35987,6
6-30-2007,AL,35988,*
6-30-2007,AL,35989,9
6-30-2007,AL,36003,7
6-30-2007,AL,36005,7
6-30-2007,AL,36006,5
6-30-2007,AL,36009,6
6-30-2007,AL,36010,8
6-30-2007,AL,36013,6
6-30-2007,AL,36016,6
6-30-2007,AL,36017,5
6-30-2007,AL,36020,6
6-30-2007,AL,36022,9
6-30-2007,AL,36024,8
6-30-2007,AL,36025,8
6-30-2007,AL,36026,7
6-30-2007,AL,36027,11
6-30-2007,AL,36028,6
6-30-2007,AL,36029,7
6-30-2007,AL,36030,4
6-30-2007,AL,36031,*
6-30-2007,AL,36032,7
6-30-2007,AL,36033,7
6-30-2007,AL,36034,5
6-30-2007,AL,36035,6
6-30-2007,AL,36036,4
6-30-2007,AL,36037,11
6-30-2007,AL,36038,4
6-30-2007,AL,36039,5
6-30-2007,AL,36040,5
6-30-2007,AL,36041,5
6-30-2007,AL,36042,4
6-30-2007,AL,36043,10
6-30-2007,AL,36046,6
6-30-2007,AL,36047,5
6-30-2007,AL,36048,5
6-30-2007,AL,36049,7
6-30-2007,AL,36051,6
6-30-2007,AL,36052,9
6-30-2007,AL,36053,6
6-30-2007,AL,36054,8
6-30-2007,AL,36061,4
6-30-2007,AL,36064,10
6-30-2007,AL,36066,12
6-30-2007,AL,36067,11
6-30-2007,AL,36069,8
6-30-2007,AL,36071,5
6-30-2007,AL,36075,7
6-30-2007,AL,36078,11
6-30-2007,AL,36079,9
6-30-2007,AL,36080,9
6-30-2007,AL,36081,11
6-30-2007,AL,36082,*
6-30-2007,AL,36083,11
6-30-2007,AL,36088,5
6-30-2007,AL,36089,8
6-30-2007,AL,36091,6
6-30-2007,AL,36092,12
6-30-2007,AL,36093,7
6-30-2007,AL,36104,13
6-30-2007,AL,36105,11
6-30-2007,AL,36106,11
6-30-2007,AL,36107,9
6-30-2007,AL,36108,10
6-30-2007,AL,36109,10
6-30-2007,AL,36110,10
6-30-2007,AL,36111,8
6-30-2007,AL,36112,6
6-30-2007,AL,36113,5
6-30-2007,AL,36115,5
6-30-2007,AL,36116,13
6-30-2007,AL,36117,13
6-30-2007,AL,36201,9
6-30-2007,AL,36203,9
6-30-2007,AL,36205,5
6-30-2007,AL,36206,8
6-30-2007,AL,36207,8
6-30-2007,AL,36250,6
6-30-2007,AL,36251,8
6-30-2007,AL,36255,4
6-30-2007,AL,36256,6
6-30-2007,AL,36258,*
6-30-2007,AL,36260,7
6-30-2007,AL,36262,4
6-30-2007,AL,36263,4
6-30-2007,AL,36264,6
6-30-2007,AL,36265,8
6-30-2007,AL,36266,7
6-30-2007,AL,36267,*
6-30-2007,AL,36268,7
6-30-2007,AL,36269,4
6-30-2007,AL,36271,6
6-30-2007,AL,36272,11
6-30-2007,AL,36273,5
6-30-2007,AL,36274,7
6-30-2007,AL,36276,8
6-30-2007,AL,36277,5
6-30-2007,AL,36278,8
6-30-2007,AL,36279,6
6-30-2007,AL,36280,6
6-30-2007,AL,36301,9
6-30-2007,AL,36303,11
6-30-2007,AL,36305,10
6-30-2007,AL,36310,9
6-30-2007,AL,36311,9
6-30-2007,AL,36312,8
6-30-2007,AL,36314,5
6-30-2007,AL,36316,7
6-30-2007,AL,36317,5
6-30-2007,AL,36318,6
6-30-2007,AL,36319,6
6-30-2007,AL,36320,6
6-30-2007,AL,36321,6
6-30-2007,AL,36322,9
6-30-2007,AL,36323,8
6-30-2007,AL,36330,9
6-30-2007,AL,36340,7
6-30-2007,AL,36343,6
6-30-2007,AL,36344,7
6-30-2007,AL,36345,9
6-30-2007,AL,36346,6
6-30-2007,AL,36349,4
6-30-2007,AL,36350,8
6-30-2007,AL,36351,7
6-30-2007,AL,36352,9
6-30-2007,AL,36353,9
6-30-2007,AL,36360,10
6-30-2007,AL,36362,6
6-30-2007,AL,36370,4
6-30-2007,AL,36373,4
6-30-2007,AL,36374,8
6-30-2007,AL,36375,10
6-30-2007,AL,36376,7
6-30-2007,AL,36401,8
6-30-2007,AL,36420,8
6-30-2007,AL,36421,4
6-30-2007,AL,36425,*
6-30-2007,AL,36426,13
6-30-2007,AL,36432,8
6-30-2007,AL,36435,4
6-30-2007,AL,36436,5
6-30-2007,AL,36441,10
6-30-2007,AL,36442,7
6-30-2007,AL,36444,5
6-30-2007,AL,36445,6
6-30-2007,AL,36446,*
6-30-2007,AL,36451,8
6-30-2007,AL,36453,7
6-30-2007,AL,36454,*
6-30-2007,AL,36456,6
6-30-2007,AL,36460,6
6-30-2007,AL,36467,7
6-30-2007,AL,36471,5
6-30-2007,AL,36473,*
6-30-2007,AL,36474,6
6-30-2007,AL,36475,6
6-30-2007,AL,36477,9
6-30-2007,AL,36480,5
6-30-2007,AL,36481,4
6-30-2007,AL,36482,5
6-30-2007,AL,36483,6
6-30-2007,AL,36502,8
6-30-2007,AL,36505,9
6-30-2007,AL,36507,12
6-30-2007,AL,36509,7
6-30-2007,AL,36511,5
6-30-2007,AL,36515,*
6-30-2007,AL,36518,5
6-30-2007,AL,36521,9
6-30-2007,AL,36522,10
6-30-2007,AL,36523,8
6-30-2007,AL,36524,4
6-30-2007,AL,36525,8
6-30-2007,AL,36526,11
6-30-2007,AL,36527,11
6-30-2007,AL,36528,7
6-30-2007,AL,36529,6
6-30-2007,AL,36530,6
6-30-2007,AL,36532,11
6-30-2007,AL,36535,8
6-30-2007,AL,36538,*
6-30-2007,AL,36539,6
6-30-2007,AL,36540,4
6-30-2007,AL,36541,8
6-30-2007,AL,36542,6
6-30-2007,AL,36544,7
6-30-2007,AL,36545,11
6-30-2007,AL,36548,5
6-30-2007,AL,36549,6
6-30-2007,AL,36550,4
6-30-2007,AL,36551,6
6-30-2007,AL,36553,8
6-30-2007,AL,36555,6
6-30-2007,AL,36558,6
6-30-2007,AL,36560,9
6-30-2007,AL,36561,6
6-30-2007,AL,36562,7
6-30-2007,AL,36567,6
6-30-2007,AL,36569,6
6-30-2007,AL,36571,11
6-30-2007,AL,36572,10
6-30-2007,AL,36574,5
6-30-2007,AL,36575,12
6-30-2007,AL,36576,6
6-30-2007,AL,36578,7
6-30-2007,AL,36579,5
6-30-2007,AL,36580,7
6-30-2007,AL,36582,11
6-30-2007,AL,36583,5
6-30-2007,AL,36584,5
6-30-2007,AL,36585,4
6-30-2007,AL,36587,9
6-30-2007,AL,36602,11
6-30-2007,AL,36603,11
6-30-2007,AL,36604,9
6-30-2007,AL,36605,12
6-30-2007,AL,36606,12
6-30-2007,AL,36607,9
6-30-2007,AL,36608,14
6-30-2007,AL,36609,11
6-30-2007,AL,36610,9
6-30-2007,AL,36611,9
6-30-2007,AL,36612,7
6-30-2007,AL,36613,9
6-30-2007,AL,36615,9
6-30-2007,AL,36617,8
6-30-2007,AL,36618,10
6-30-2007,AL,36619,11
6-30-2007,AL,36688,*
6-30-2007,AL,36693,12
6-30-2007,AL,36695,11
6-30-2007,AL,36701,10
6-30-2007,AL,36703,9
6-30-2007,AL,36720,5
6-30-2007,AL,36722,*
6-30-2007,AL,36726,6
6-30-2007,AL,36727,*
6-30-2007,AL,36728,6
6-30-2007,AL,36732,8
6-30-2007,AL,36736,*
6-30-2007,AL,36738,*
6-30-2007,AL,36740,*
6-30-2007,AL,36742,4
6-30-2007,AL,36744,6
6-30-2007,AL,36748,6
6-30-2007,AL,36749,4
6-30-2007,AL,36750,5
6-30-2007,AL,36751,*
6-30-2007,AL,36752,7
6-30-2007,AL,36754,4
6-30-2007,AL,36756,6
6-30-2007,AL,36758,5
6-30-2007,AL,36759,5
6-30-2007,AL,36761,4
6-30-2007,AL,36765,*
6-30-2007,AL,36767,4
6-30-2007,AL,36768,6
6-30-2007,AL,36769,6
6-30-2007,AL,36773,4
6-30-2007,AL,36775,4
6-30-2007,AL,36776,*
6-30-2007,AL,36782,4
6-30-2007,AL,36783,5
6-30-2007,AL,36784,11
6-30-2007,AL,36785,7
6-30-2007,AL,36786,7
6-30-2007,AL,36790,5
6-30-2007,AL,36792,6
6-30-2007,AL,36793,4
6-30-2007,AL,36801,10
6-30-2007,AL,36804,8
6-30-2007,AL,36830,14
6-30-2007,AL,36832,11
6-30-2007,AL,36849,*
6-30-2007,AL,36850,5
6-30-2007,AL,36852,6
6-30-2007,AL,36853,9
6-30-2007,AL,36854,8
6-30-2007,AL,36855,7
6-30-2007,AL,36856,6
6-30-2007,AL,36858,*
6-30-2007,AL,36860,5
6-30-2007,AL,36861,6
6-30-2007,AL,36862,9
6-30-2007,AL,36863,7
6-30-2007,AL,36866,9
6-30-2007,AL,36867,7
6-30-2007,AL,36869,7
6-30-2007,AL,36870,7
6-30-2007,AL,36871,5
6-30-2007,AL,36874,9
6-30-2007,AL,36875,7
6-30-2007,AL,36877,9
6-30-2007,AL,36879,5
6-30-2007,AL,36904,5
6-30-2007,AL,36907,4
6-30-2007,AL,36908,5
6-30-2007,AL,36910,*
6-30-2007,AL,36912,4
6-30-2007,AL,36915,4
6-30-2007,AL,36916,*
6-30-2007,AL,36919,5
6-30-2007,AL,36921,6
6-30-2007,AL,36922,4
6-30-2007,AL,36925,6
6-30-2007,AR,71601,11
6-30-2007,AR,71602,10
6-30-2007,AR,71603,11
6-30-2007,AR,71630,4
6-30-2007,AR,71631,5
6-30-2007,AR,71635,5
6-30-2007,AR,71638,6
6-30-2007,AR,71639,7
6-30-2007,AR,71640,6
6-30-2007,AR,71642,4
6-30-2007,AR,71643,4
6-30-2007,AR,71644,5
6-30-2007,AR,71646,6
6-30-2007,AR,71647,5
6-30-2007,AR,71651,*
6-30-2007,AR,71652,5
6-30-2007,AR,71653,6
6-30-2007,AR,71654,7
6-30-2007,AR,71655,7
6-30-2007,AR,71656,*
6-30-2007,AR,71658,4
6-30-2007,AR,71660,4
6-30-2007,AR,71661,4
6-30-2007,AR,71662,*
6-30-2007,AR,71663,6
6-30-2007,AR,71665,6
6-30-2007,AR,71666,*
6-30-2007,AR,71667,6
6-30-2007,AR,71670,6
6-30-2007,AR,71671,6
6-30-2007,AR,71674,4
6-30-2007,AR,71675,5
6-30-2007,AR,71676,4
6-30-2007,AR,71677,*
6-30-2007,AR,71678,*
6-30-2007,AR,71701,8
6-30-2007,AR,71720,5
6-30-2007,AR,71722,4
6-30-2007,AR,71725,6
6-30-2007,AR,71726,5
6-30-2007,AR,71730,9
6-30-2007,AR,71740,5
6-30-2007,AR,71742,6
6-30-2007,AR,71743,6
6-30-2007,AR,71744,5
6-30-2007,AR,71745,*
6-30-2007,AR,71747,4
6-30-2007,AR,71748,*
6-30-2007,AR,71749,6
6-30-2007,AR,71751,7
6-30-2007,AR,71752,4
6-30-2007,AR,71753,9
6-30-2007,AR,71758,4
6-30-2007,AR,71762,5
6-30-2007,AR,71763,5
6-30-2007,AR,71764,5
6-30-2007,AR,71765,6
6-30-2007,AR,71766,*
6-30-2007,AR,71770,6
6-30-2007,AR,71801,8
6-30-2007,AR,71822,9
6-30-2007,AR,71825,5
6-30-2007,AR,71826,4
6-30-2007,AR,71827,4
6-30-2007,AR,71828,*
6-30-2007,AR,71831,*
6-30-2007,AR,71832,7
6-30-2007,AR,71833,5
6-30-2007,AR,71834,5
6-30-2007,AR,71835,4
6-30-2007,AR,71836,5
6-30-2007,AR,71837,5
6-30-2007,AR,71838,5
6-30-2007,AR,71839,4
6-30-2007,AR,71841,5
6-30-2007,AR,71842,6
6-30-2007,AR,71845,5
6-30-2007,AR,71846,5
6-30-2007,AR,71847,4
6-30-2007,AR,71851,6
6-30-2007,AR,71852,6
6-30-2007,AR,71853,4
6-30-2007,AR,71854,7
6-30-2007,AR,71855,4
6-30-2007,AR,71857,7
6-30-2007,AR,71858,5
6-30-2007,AR,71859,*
6-30-2007,AR,71860,6
6-30-2007,AR,71861,5
6-30-2007,AR,71862,5
6-30-2007,AR,71864,*
6-30-2007,AR,71865,4
6-30-2007,AR,71866,4
6-30-2007,AR,71901,10
6-30-2007,AR,71909,11
6-30-2007,AR,71913,10
6-30-2007,AR,71921,6
6-30-2007,AR,71922,*
6-30-2007,AR,71923,10
6-30-2007,AR,71929,5
6-30-2007,AR,71933,4
6-30-2007,AR,71935,4
6-30-2007,AR,71937,5
6-30-2007,AR,71940,5
6-30-2007,AR,71941,5
6-30-2007,AR,71942,*
6-30-2007,AR,71943,5
6-30-2007,AR,71944,4
6-30-2007,AR,71945,5
6-30-2007,AR,71949,6
6-30-2007,AR,71950,5
6-30-2007,AR,71952,5
6-30-2007,AR,71953,9
6-30-2007,AR,71956,5
6-30-2007,AR,71957,6
6-30-2007,AR,71958,6
6-30-2007,AR,71959,4
6-30-2007,AR,71960,5
6-30-2007,AR,71961,5
6-30-2007,AR,71962,5
6-30-2007,AR,71964,8
6-30-2007,AR,71965,*
6-30-2007,AR,71968,8
6-30-2007,AR,71969,*
6-30-2007,AR,71970,4
6-30-2007,AR,71971,5
6-30-2007,AR,71972,4
