year,STATE,ZIP,Prov
12-31-2002,AL,35091,*
12-31-2002,AL,35094,4
12-31-2002,AL,35096,5
12-31-2002,AL,35098,*
12-31-2002,AL,35111,5
12-31-2002,AL,35114,4
12-31-2002,AL,35115,4
12-31-2002,AL,35116,*
12-31-2002,AL,35117,*
12-31-2002,AL,35118,*
12-31-2002,AL,35120,*
12-31-2002,AL,35121,*
12-31-2002,AL,35124,5
12-31-2002,AL,35125,*
12-31-2002,AL,35126,4
12-31-2002,AL,35127,4
12-31-2002,AL,35128,4
12-31-2002,AL,35130,*
12-31-2002,AL,35131,*
12-31-2002,AL,35133,*
12-31-2002,AL,35135,*
12-31-2002,AL,35136,4
12-31-2002,AL,35143,*
12-31-2002,AL,35146,*
12-31-2002,AL,35147,*
12-31-2002,AL,35148,*
12-31-2002,AL,35150,4
12-31-2002,AL,35151,4
12-31-2002,AL,35160,5
12-31-2002,AL,35171,*
12-31-2002,AL,35172,*
12-31-2002,AL,35173,6
12-31-2002,AL,35175,*
12-31-2002,AL,35176,*
12-31-2002,AL,35178,*
12-31-2002,AL,35179,*
12-31-2002,AL,35180,4
12-31-2002,AL,35183,*
12-31-2002,AL,35184,*
12-31-2002,AL,35186,*
12-31-2002,AL,35188,*
12-31-2002,AL,35203,6
12-31-2002,AL,35204,5
12-31-2002,AL,35205,6
12-31-2002,AL,35206,5
12-31-2002,AL,35207,5
12-31-2002,AL,35208,4
12-31-2002,AL,35209,7
12-31-2002,AL,35210,7
12-31-2002,AL,35211,5
12-31-2002,AL,35212,4
12-31-2002,AL,35213,6
12-31-2002,AL,35214,5
12-31-2002,AL,35215,7
12-31-2002,AL,35216,5
12-31-2002,AL,35217,5
12-31-2002,AL,35218,4
12-31-2002,AL,35221,*
12-31-2002,AL,35222,5
12-31-2002,AL,35223,6
12-31-2002,AL,35224,4
12-31-2002,AL,35226,7
12-31-2002,AL,35228,5
12-31-2002,AL,35233,5
12-31-2002,AL,35234,5
12-31-2002,AL,35235,5
12-31-2002,AL,35242,8
12-31-2002,AL,35243,8
12-31-2002,AL,35244,7
12-31-2002,AL,35254,*
12-31-2002,AL,35401,5
12-31-2002,AL,35404,5
12-31-2002,AL,35405,4
12-31-2002,AL,35406,4
12-31-2002,AL,35441,*
12-31-2002,AL,35442,*
12-31-2002,AL,35443,*
12-31-2002,AL,35444,*
12-31-2002,AL,35446,*
12-31-2002,AL,35447,*
12-31-2002,AL,35452,*
12-31-2002,AL,35453,4
12-31-2002,AL,35456,*
12-31-2002,AL,35459,*
12-31-2002,AL,35460,*
12-31-2002,AL,35461,*
12-31-2002,AL,35462,*
12-31-2002,AL,35463,*
12-31-2002,AL,35464,*
12-31-2002,AL,35466,*
12-31-2002,AL,35470,4
12-31-2002,AL,35473,4
12-31-2002,AL,35474,*
12-31-2002,AL,35475,*
12-31-2002,AL,35476,5
12-31-2002,AL,35481,*
12-31-2002,AL,35487,*
12-31-2002,AL,35490,*
12-31-2002,AL,35501,4
12-31-2002,AL,35503,4
12-31-2002,AL,35504,4
12-31-2002,AL,35540,*
12-31-2002,AL,35541,*
12-31-2002,AL,35542,*
12-31-2002,AL,35546,*
12-31-2002,AL,35548,*
12-31-2002,AL,35549,*
12-31-2002,AL,35550,*
12-31-2002,AL,35552,*
12-31-2002,AL,35553,*
12-31-2002,AL,35554,*
12-31-2002,AL,35555,*
12-31-2002,AL,35563,4
12-31-2002,AL,35564,*
12-31-2002,AL,35565,4
12-31-2002,AL,35570,4
12-31-2002,AL,35571,*
12-31-2002,AL,35572,*
12-31-2002,AL,35576,*
12-31-2002,AL,35578,*
12-31-2002,AL,35579,*
12-31-2002,AL,35580,*
12-31-2002,AL,35581,*
12-31-2002,AL,35582,*
12-31-2002,AL,35585,*
12-31-2002,AL,35586,4
12-31-2002,AL,35587,*
12-31-2002,AL,35592,*
12-31-2002,AL,35593,*
12-31-2002,AL,35594,*
12-31-2002,AL,35601,5
12-31-2002,AL,35603,*
12-31-2002,AL,35610,*
12-31-2002,AL,35611,4
12-31-2002,AL,35613,4
12-31-2002,AL,35614,*
12-31-2002,AL,35616,*
12-31-2002,AL,35618,*
12-31-2002,AL,35619,*
12-31-2002,AL,35620,4
12-31-2002,AL,35621,*
12-31-2002,AL,35622,4
12-31-2002,AL,35630,4
12-31-2002,AL,35633,*
12-31-2002,AL,35634,4
12-31-2002,AL,35640,5
12-31-2002,AL,35643,*
12-31-2002,AL,35645,*
12-31-2002,AL,35646,*
12-31-2002,AL,35647,*
12-31-2002,AL,35648,*
12-31-2002,AL,35650,*
12-31-2002,AL,35651,*
12-31-2002,AL,35652,*
12-31-2002,AL,35653,4
12-31-2002,AL,35654,4
12-31-2002,AL,35660,4
12-31-2002,AL,35661,*
12-31-2002,AL,35670,4
12-31-2002,AL,35671,*
12-31-2002,AL,35672,*
12-31-2002,AL,35673,4
12-31-2002,AL,35674,5
12-31-2002,AL,35677,*
12-31-2002,AL,35739,*
12-31-2002,AL,35740,*
12-31-2002,AL,35741,*
12-31-2002,AL,35744,*
12-31-2002,AL,35745,*
12-31-2002,AL,35746,*
12-31-2002,AL,35747,*
12-31-2002,AL,35748,5
12-31-2002,AL,35749,7
12-31-2002,AL,35750,4
12-31-2002,AL,35751,*
12-31-2002,AL,35752,*
12-31-2002,AL,35754,5
12-31-2002,AL,35755,*
12-31-2002,AL,35756,5
12-31-2002,AL,35757,4
12-31-2002,AL,35758,8
12-31-2002,AL,35759,4
12-31-2002,AL,35760,*
12-31-2002,AL,35761,4
12-31-2002,AL,35763,*
12-31-2002,AL,35764,*
12-31-2002,AL,35765,*
12-31-2002,AL,35768,5
12-31-2002,AL,35769,*
12-31-2002,AL,35771,*
12-31-2002,AL,35772,*
12-31-2002,AL,35773,5
12-31-2002,AL,35775,*
12-31-2002,AL,35776,*
12-31-2002,AL,35801,6
12-31-2002,AL,35802,8
12-31-2002,AL,35803,6
12-31-2002,AL,35805,5
12-31-2002,AL,35806,8
12-31-2002,AL,35808,*
12-31-2002,AL,35810,7
12-31-2002,AL,35811,6
12-31-2002,AL,35816,5
12-31-2002,AL,35824,4
12-31-2002,AL,35898,*
12-31-2002,AL,35901,*
12-31-2002,AL,35903,5
12-31-2002,AL,35904,4
12-31-2002,AL,35905,*
12-31-2002,AL,35906,4
12-31-2002,AL,35907,*
12-31-2002,AL,35950,4
12-31-2002,AL,35951,*
12-31-2002,AL,35952,*
12-31-2002,AL,35953,*
12-31-2002,AL,35954,5
12-31-2002,AL,35956,*
12-31-2002,AL,35957,*
12-31-2002,AL,35958,*
12-31-2002,AL,35959,*
12-31-2002,AL,35960,*
12-31-2002,AL,35961,*
12-31-2002,AL,35962,*
12-31-2002,AL,35963,*
12-31-2002,AL,35967,*
12-31-2002,AL,35968,*
12-31-2002,AL,35971,*
12-31-2002,AL,35972,*
12-31-2002,AL,35973,*
12-31-2002,AL,35974,*
12-31-2002,AL,35976,5
12-31-2002,AL,35978,*
12-31-2002,AL,35980,*
12-31-2002,AL,35981,*
12-31-2002,AL,35983,*
12-31-2002,AL,35984,*
12-31-2002,AL,35986,*
12-31-2002,AL,35987,*
12-31-2002,AL,35989,*
12-31-2002,AL,36003,*
12-31-2002,AL,36005,*
12-31-2002,AL,36006,*
12-31-2002,AL,36009,*
12-31-2002,AL,36010,4
12-31-2002,AL,36013,*
12-31-2002,AL,36016,*
12-31-2002,AL,36017,4
12-31-2002,AL,36020,*
12-31-2002,AL,36022,5
12-31-2002,AL,36024,*
12-31-2002,AL,36025,*
12-31-2002,AL,36026,*
12-31-2002,AL,36027,*
12-31-2002,AL,36028,*
12-31-2002,AL,36030,*
12-31-2002,AL,36032,*
12-31-2002,AL,36033,*
12-31-2002,AL,36034,*
12-31-2002,AL,36035,*
12-31-2002,AL,36037,*
12-31-2002,AL,36038,*
12-31-2002,AL,36039,*
12-31-2002,AL,36043,4
12-31-2002,AL,36046,*
12-31-2002,AL,36047,*
12-31-2002,AL,36048,*
12-31-2002,AL,36049,*
12-31-2002,AL,36051,*
12-31-2002,AL,36052,*
12-31-2002,AL,36054,5
12-31-2002,AL,36061,*
12-31-2002,AL,36064,6
12-31-2002,AL,36066,4
12-31-2002,AL,36067,6
12-31-2002,AL,36069,*
12-31-2002,AL,36071,*
12-31-2002,AL,36075,*
12-31-2002,AL,36078,5
12-31-2002,AL,36079,*
12-31-2002,AL,36080,*
12-31-2002,AL,36081,5
12-31-2002,AL,36083,*
12-31-2002,AL,36088,*
12-31-2002,AL,36089,4
12-31-2002,AL,36091,*
12-31-2002,AL,36092,5
12-31-2002,AL,36093,4
12-31-2002,AL,36104,5
12-31-2002,AL,36105,6
12-31-2002,AL,36106,5
12-31-2002,AL,36107,5
12-31-2002,AL,36108,5
12-31-2002,AL,36109,7
12-31-2002,AL,36110,6
12-31-2002,AL,36111,6
12-31-2002,AL,36112,*
12-31-2002,AL,36113,4
12-31-2002,AL,36115,4
12-31-2002,AL,36116,6
12-31-2002,AL,36117,6
12-31-2002,AL,36201,*
12-31-2002,AL,36203,4
12-31-2002,AL,36205,*
12-31-2002,AL,36206,*
12-31-2002,AL,36207,*
12-31-2002,AL,36250,*
12-31-2002,AL,36251,*
12-31-2002,AL,36256,*
12-31-2002,AL,36258,*
12-31-2002,AL,36260,*
12-31-2002,AL,36262,*
12-31-2002,AL,36264,*
12-31-2002,AL,36265,4
12-31-2002,AL,36266,4
12-31-2002,AL,36268,4
12-31-2002,AL,36269,*
12-31-2002,AL,36270,*
12-31-2002,AL,36271,4
12-31-2002,AL,36272,5
12-31-2002,AL,36273,*
12-31-2002,AL,36274,*
12-31-2002,AL,36276,*
12-31-2002,AL,36277,*
12-31-2002,AL,36278,*
12-31-2002,AL,36279,*
12-31-2002,AL,36280,*
12-31-2002,AL,36301,6
12-31-2002,AL,36303,7
12-31-2002,AL,36305,5
12-31-2002,AL,36310,4
12-31-2002,AL,36311,4
12-31-2002,AL,36312,4
12-31-2002,AL,36314,*
12-31-2002,AL,36316,*
12-31-2002,AL,36319,*
12-31-2002,AL,36320,*
12-31-2002,AL,36322,*
12-31-2002,AL,36323,*
12-31-2002,AL,36330,5
12-31-2002,AL,36340,4
12-31-2002,AL,36344,*
12-31-2002,AL,36345,4
12-31-2002,AL,36346,*
12-31-2002,AL,36350,5
12-31-2002,AL,36351,*
12-31-2002,AL,36352,4
12-31-2002,AL,36353,4
12-31-2002,AL,36360,4
12-31-2002,AL,36362,*
12-31-2002,AL,36373,*
12-31-2002,AL,36374,*
12-31-2002,AL,36375,4
12-31-2002,AL,36376,*
12-31-2002,AL,36401,*
12-31-2002,AL,36420,*
12-31-2002,AL,36425,*
12-31-2002,AL,36426,*
12-31-2002,AL,36432,*
12-31-2002,AL,36441,*
12-31-2002,AL,36442,*
12-31-2002,AL,36445,*
12-31-2002,AL,36451,*
12-31-2002,AL,36453,*
12-31-2002,AL,36456,*
12-31-2002,AL,36460,*
12-31-2002,AL,36467,*
12-31-2002,AL,36471,*
12-31-2002,AL,36474,*
12-31-2002,AL,36475,*
12-31-2002,AL,36477,*
12-31-2002,AL,36480,*
12-31-2002,AL,36502,5
12-31-2002,AL,36505,*
12-31-2002,AL,36507,4
12-31-2002,AL,36509,4
12-31-2002,AL,36511,*
12-31-2002,AL,36518,*
12-31-2002,AL,36521,*
12-31-2002,AL,36522,*
12-31-2002,AL,36523,5
12-31-2002,AL,36524,*
12-31-2002,AL,36525,*
12-31-2002,AL,36526,4
12-31-2002,AL,36527,*
12-31-2002,AL,36528,*
12-31-2002,AL,36529,*
12-31-2002,AL,36530,*
12-31-2002,AL,36532,4
12-31-2002,AL,36535,*
12-31-2002,AL,36541,*
12-31-2002,AL,36542,*
12-31-2002,AL,36544,4
12-31-2002,AL,36545,4
12-31-2002,AL,36548,*
12-31-2002,AL,36549,*
12-31-2002,AL,36551,*
12-31-2002,AL,36553,4
12-31-2002,AL,36558,*
12-31-2002,AL,36560,*
12-31-2002,AL,36561,*
12-31-2002,AL,36562,*
12-31-2002,AL,36567,*
12-31-2002,AL,36570,*
12-31-2002,AL,36571,5
12-31-2002,AL,36572,4
12-31-2002,AL,36574,*
12-31-2002,AL,36575,4
12-31-2002,AL,36576,*
12-31-2002,AL,36579,*
12-31-2002,AL,36580,*
12-31-2002,AL,36582,5
12-31-2002,AL,36583,*
12-31-2002,AL,36585,*
12-31-2002,AL,36587,*
12-31-2002,AL,36602,4
12-31-2002,AL,36603,4
12-31-2002,AL,36604,4
12-31-2002,AL,36605,5
12-31-2002,AL,36606,4
12-31-2002,AL,36607,4
12-31-2002,AL,36608,6
12-31-2002,AL,36609,5
12-31-2002,AL,36610,*
12-31-2002,AL,36611,*
12-31-2002,AL,36612,*
12-31-2002,AL,36613,4
12-31-2002,AL,36615,*
12-31-2002,AL,36617,*
12-31-2002,AL,36618,4
12-31-2002,AL,36619,5
12-31-2002,AL,36693,4
12-31-2002,AL,36695,5
12-31-2002,AL,36701,4
12-31-2002,AL,36703,*
12-31-2002,AL,36720,*
12-31-2002,AL,36726,*
12-31-2002,AL,36732,*
12-31-2002,AL,36736,*
12-31-2002,AL,36738,*
12-31-2002,AL,36742,*
12-31-2002,AL,36744,4
12-31-2002,AL,36748,*
12-31-2002,AL,36750,*
12-31-2002,AL,36752,*
12-31-2002,AL,36756,*
12-31-2002,AL,36759,*
12-31-2002,AL,36761,*
12-31-2002,AL,36765,*
12-31-2002,AL,36767,*
12-31-2002,AL,36769,*
12-31-2002,AL,36773,*
12-31-2002,AL,36776,*
12-31-2002,AL,36779,*
12-31-2002,AL,36783,*
12-31-2002,AL,36784,*
12-31-2002,AL,36785,*
12-31-2002,AL,36786,*
12-31-2002,AL,36792,*
12-31-2002,AL,36801,4
12-31-2002,AL,36804,*
12-31-2002,AL,36830,5
12-31-2002,AL,36832,4
12-31-2002,AL,36850,*
12-31-2002,AL,36852,*
12-31-2002,AL,36853,4
12-31-2002,AL,36854,5
12-31-2002,AL,36855,*
12-31-2002,AL,36856,*
12-31-2002,AL,36858,*
12-31-2002,AL,36860,*
12-31-2002,AL,36861,*
12-31-2002,AL,36862,4
12-31-2002,AL,36863,4
12-31-2002,AL,36866,*
12-31-2002,AL,36867,*
12-31-2002,AL,36869,*
12-31-2002,AL,36870,*
12-31-2002,AL,36871,*
12-31-2002,AL,36874,*
12-31-2002,AL,36875,*
12-31-2002,AL,36877,*
12-31-2002,AL,36879,*
12-31-2002,AL,36904,*
12-31-2002,AL,36907,*
12-31-2002,AL,36908,*
12-31-2002,AL,36912,*
12-31-2002,AL,36919,*
12-31-2002,AL,36921,*
12-31-2002,AL,36922,*
12-31-2002,AL,36925,*
12-31-2002,AR,71601,4
12-31-2002,AR,71602,5
12-31-2002,AR,71603,4
12-31-2002,AR,71635,4
12-31-2002,AR,71638,*
12-31-2002,AR,71639,*
12-31-2002,AR,71640,*
12-31-2002,AR,71642,*
12-31-2002,AR,71643,*
12-31-2002,AR,71646,*
12-31-2002,AR,71647,*
12-31-2002,AR,71652,*
12-31-2002,AR,71653,*
12-31-2002,AR,71654,*
12-31-2002,AR,71655,*
12-31-2002,AR,71656,*
12-31-2002,AR,71658,*
12-31-2002,AR,71660,*
12-31-2002,AR,71661,*
12-31-2002,AR,71663,*
12-31-2002,AR,71665,*
12-31-2002,AR,71667,4
12-31-2002,AR,71670,*
12-31-2002,AR,71671,*
12-31-2002,AR,71674,*
12-31-2002,AR,71675,*
12-31-2002,AR,71676,*
12-31-2002,AR,71677,*
12-31-2002,AR,71701,*
12-31-2002,AR,71720,*
12-31-2002,AR,71725,*
12-31-2002,AR,71726,*
12-31-2002,AR,71730,5
12-31-2002,AR,71740,*
12-31-2002,AR,71742,*
12-31-2002,AR,71743,*
12-31-2002,AR,71744,*
12-31-2002,AR,71747,*
12-31-2002,AR,71749,*
12-31-2002,AR,71751,*
12-31-2002,AR,71753,5
12-31-2002,AR,71758,*
12-31-2002,AR,71762,*
12-31-2002,AR,71763,*
12-31-2002,AR,71764,*
12-31-2002,AR,71765,*
12-31-2002,AR,71770,*
12-31-2002,AR,71801,*
12-31-2002,AR,71822,5
12-31-2002,AR,71825,*
12-31-2002,AR,71831,*
12-31-2002,AR,71832,4
12-31-2002,AR,71833,*
12-31-2002,AR,71836,*
12-31-2002,AR,71837,*
12-31-2002,AR,71838,*
12-31-2002,AR,71839,*
12-31-2002,AR,71841,*
12-31-2002,AR,71842,*
12-31-2002,AR,71845,*
12-31-2002,AR,71846,*
12-31-2002,AR,71852,*
12-31-2002,AR,71854,*
12-31-2002,AR,71855,*
12-31-2002,AR,71857,*
12-31-2002,AR,71858,*
12-31-2002,AR,71859,*
12-31-2002,AR,71861,*
12-31-2002,AR,71862,*
12-31-2002,AR,71866,*
12-31-2002,AR,71901,5
12-31-2002,AR,71909,4
12-31-2002,AR,71913,*
12-31-2002,AR,71921,*
12-31-2002,AR,71923,5
12-31-2002,AR,71929,*
12-31-2002,AR,71933,*
12-31-2002,AR,71937,*
12-31-2002,AR,71943,*
12-31-2002,AR,71944,*
12-31-2002,AR,71945,*
12-31-2002,AR,71949,*
12-31-2002,AR,71950,*
12-31-2002,AR,71952,*
12-31-2002,AR,71953,*
12-31-2002,AR,71956,*
12-31-2002,AR,71957,*
12-31-2002,AR,71958,*
12-31-2002,AR,71959,*
12-31-2002,AR,71961,*
12-31-2002,AR,71964,*
12-31-2002,AR,71965,*
12-31-2002,AR,71968,*
12-31-2002,AR,71970,*
12-31-2002,AR,71971,*
12-31-2002,AR,71973,*
12-31-2002,AR,72002,4
12-31-2002,AR,72003,*
12-31-2002,AR,72004,*
12-31-2002,AR,72006,*
12-31-2002,AR,72007,*
12-31-2002,AR,72010,4
12-31-2002,AR,72011,*
12-31-2002,AR,72012,*
12-31-2002,AR,72013,*
12-31-2002,AR,72015,5
12-31-2002,AR,72016,*
12-31-2002,AR,72017,*
12-31-2002,AR,72020,*
12-31-2002,AR,72021,*
12-31-2002,AR,72022,*
12-31-2002,AR,72023,6
12-31-2002,AR,72024,4
12-31-2002,AR,72025,*
12-31-2002,AR,72027,*
12-31-2002,AR,72028,*
12-31-2002,AR,72029,*
12-31-2002,AR,72030,*
12-31-2002,AR,72031,*
12-31-2002,AR,72032,6
12-31-2002,AR,72036,*
12-31-2002,AR,72039,*
12-31-2002,AR,72040,*
12-31-2002,AR,72041,*
12-31-2002,AR,72042,*
12-31-2002,AR,72044,*
12-31-2002,AR,72045,*
12-31-2002,AR,72046,*
12-31-2002,AR,72047,*
12-31-2002,AR,72055,*
12-31-2002,AR,72057,*
12-31-2002,AR,72058,*
12-31-2002,AR,72060,*
12-31-2002,AR,72063,*
12-31-2002,AR,72064,*
12-31-2002,AR,72065,*
12-31-2002,AR,72066,*
12-31-2002,AR,72067,*
12-31-2002,AR,72069,*
12-31-2002,AR,72070,*
12-31-2002,AR,72073,*
12-31-2002,AR,72076,7
12-31-2002,AR,72079,*
12-31-2002,AR,72081,4
12-31-2002,AR,72082,*
12-31-2002,AR,72083,*
12-31-2002,AR,72084,*
12-31-2002,AR,72086,4
12-31-2002,AR,72087,*
12-31-2002,AR,72088,*
12-31-2002,AR,72101,4
12-31-2002,AR,72102,*
12-31-2002,AR,72103,5
12-31-2002,AR,72104,4
12-31-2002,AR,72106,4
12-31-2002,AR,72110,6
12-31-2002,AR,72111,*
12-31-2002,AR,72112,*
12-31-2002,AR,72113,4
12-31-2002,AR,72114,6
12-31-2002,AR,72116,7
12-31-2002,AR,72117,6
12-31-2002,AR,72118,5
12-31-2002,AR,72120,5
12-31-2002,AR,72121,*
12-31-2002,AR,72122,*
12-31-2002,AR,72125,*
12-31-2002,AR,72126,*
12-31-2002,AR,72127,*
12-31-2002,AR,72129,*
12-31-2002,AR,72131,*
12-31-2002,AR,72132,*
12-31-2002,AR,72133,*
12-31-2002,AR,72134,*
12-31-2002,AR,72135,4
12-31-2002,AR,72136,*
12-31-2002,AR,72137,*
12-31-2002,AR,72140,*
12-31-2002,AR,72141,*
12-31-2002,AR,72142,*
12-31-2002,AR,72143,5
12-31-2002,AR,72150,4
12-31-2002,AR,72153,*
12-31-2002,AR,72156,*
12-31-2002,AR,72157,*
12-31-2002,AR,72160,*
12-31-2002,AR,72167,*
12-31-2002,AR,72168,*
12-31-2002,AR,72170,*
12-31-2002,AR,72173,*
12-31-2002,AR,72176,*
12-31-2002,AR,72199,*
12-31-2002,AR,72201,8
12-31-2002,AR,72202,5
12-31-2002,AR,72204,5
12-31-2002,AR,72205,7
12-31-2002,AR,72206,8
12-31-2002,AR,72207,5
12-31-2002,AR,72209,8
12-31-2002,AR,72210,7
12-31-2002,AR,72211,7
12-31-2002,AR,72212,7
12-31-2002,AR,72223,5
12-31-2002,AR,72227,6
12-31-2002,AR,72301,4
12-31-2002,AR,72315,4
12-31-2002,AR,72320,*
12-31-2002,AR,72324,*
12-31-2002,AR,72326,*
12-31-2002,AR,72327,*
12-31-2002,AR,72328,*
12-31-2002,AR,72331,*
12-31-2002,AR,72333,*
12-31-2002,AR,72335,*
12-31-2002,AR,72339,*
12-31-2002,AR,72342,*
12-31-2002,AR,72347,*
12-31-2002,AR,72348,*
12-31-2002,AR,72350,*
12-31-2002,AR,72355,*
12-31-2002,AR,72360,*
12-31-2002,AR,72364,*
12-31-2002,AR,72365,*
12-31-2002,AR,72366,5
12-31-2002,AR,72368,*
12-31-2002,AR,72370,*
12-31-2002,AR,72373,*
12-31-2002,AR,72374,*
12-31-2002,AR,72376,*
12-31-2002,AR,72384,*
12-31-2002,AR,72386,*
12-31-2002,AR,72390,*
12-31-2002,AR,72392,*
12-31-2002,AR,72394,*
12-31-2002,AR,72395,*
12-31-2002,AR,72396,4
12-31-2002,AR,72401,7
12-31-2002,AR,72404,4
12-31-2002,AR,72411,*
12-31-2002,AR,72413,*
