year,STATE,ZIP,Prov
6-30-2006,AL,35217,9
6-30-2006,AL,35218,6
6-30-2006,AL,35221,6
6-30-2006,AL,35222,10
6-30-2006,AL,35223,10
6-30-2006,AL,35224,8
6-30-2006,AL,35226,13
6-30-2006,AL,35228,8
6-30-2006,AL,35229,*
6-30-2006,AL,35233,10
6-30-2006,AL,35234,11
6-30-2006,AL,35235,11
6-30-2006,AL,35242,13
6-30-2006,AL,35243,11
6-30-2006,AL,35244,13
6-30-2006,AL,35254,0
6-30-2006,AL,35401,13
6-30-2006,AL,35404,9
6-30-2006,AL,35405,9
6-30-2006,AL,35406,11
6-30-2006,AL,35441,*
6-30-2006,AL,35442,5
6-30-2006,AL,35443,*
6-30-2006,AL,35444,7
6-30-2006,AL,35446,5
6-30-2006,AL,35447,4
6-30-2006,AL,35452,5
6-30-2006,AL,35453,10
6-30-2006,AL,35456,7
6-30-2006,AL,35457,*
6-30-2006,AL,35458,*
6-30-2006,AL,35459,*
6-30-2006,AL,35460,*
6-30-2006,AL,35461,4
6-30-2006,AL,35462,6
6-30-2006,AL,35463,*
6-30-2006,AL,35464,*
6-30-2006,AL,35466,6
6-30-2006,AL,35469,*
6-30-2006,AL,35470,5
6-30-2006,AL,35473,9
6-30-2006,AL,35474,5
6-30-2006,AL,35475,7
6-30-2006,AL,35476,12
6-30-2006,AL,35480,4
6-30-2006,AL,35481,5
6-30-2006,AL,35487,*
6-30-2006,AL,35490,8
6-30-2006,AL,35501,12
6-30-2006,AL,35503,5
6-30-2006,AL,35504,9
6-30-2006,AL,35540,4
6-30-2006,AL,35541,4
6-30-2006,AL,35542,4
6-30-2006,AL,35543,*
6-30-2006,AL,35544,*
6-30-2006,AL,35546,*
6-30-2006,AL,35548,4
6-30-2006,AL,35549,6
6-30-2006,AL,35550,8
6-30-2006,AL,35552,*
6-30-2006,AL,35553,5
6-30-2006,AL,35554,*
6-30-2006,AL,35555,5
6-30-2006,AL,35563,4
6-30-2006,AL,35564,4
6-30-2006,AL,35565,7
6-30-2006,AL,35570,4
6-30-2006,AL,35571,*
6-30-2006,AL,35572,*
6-30-2006,AL,35574,*
6-30-2006,AL,35575,*
6-30-2006,AL,35576,*
6-30-2006,AL,35578,5
6-30-2006,AL,35579,4
6-30-2006,AL,35580,5
6-30-2006,AL,35581,*
6-30-2006,AL,35582,5
6-30-2006,AL,35585,5
6-30-2006,AL,35586,4
6-30-2006,AL,35587,5
6-30-2006,AL,35592,7
6-30-2006,AL,35593,*
6-30-2006,AL,35594,5
6-30-2006,AL,35601,11
6-30-2006,AL,35603,12
6-30-2006,AL,35610,4
6-30-2006,AL,35611,10
6-30-2006,AL,35613,8
6-30-2006,AL,35614,6
6-30-2006,AL,35616,5
6-30-2006,AL,35618,4
6-30-2006,AL,35619,6
6-30-2006,AL,35620,7
6-30-2006,AL,35621,5
6-30-2006,AL,35622,7
6-30-2006,AL,35630,10
6-30-2006,AL,35633,6
6-30-2006,AL,35634,7
6-30-2006,AL,35640,10
6-30-2006,AL,35643,5
6-30-2006,AL,35645,9
6-30-2006,AL,35646,6
6-30-2006,AL,35647,*
6-30-2006,AL,35648,4
6-30-2006,AL,35650,8
6-30-2006,AL,35651,*
6-30-2006,AL,35652,8
6-30-2006,AL,35653,7
6-30-2006,AL,35654,6
6-30-2006,AL,35660,8
6-30-2006,AL,35661,10
6-30-2006,AL,35670,7
6-30-2006,AL,35671,6
6-30-2006,AL,35672,5
6-30-2006,AL,35673,7
6-30-2006,AL,35674,11
6-30-2006,AL,35677,*
6-30-2006,AL,35739,5
6-30-2006,AL,35740,6
6-30-2006,AL,35741,6
6-30-2006,AL,35744,*
6-30-2006,AL,35745,*
6-30-2006,AL,35746,*
6-30-2006,AL,35747,4
6-30-2006,AL,35748,9
6-30-2006,AL,35749,9
6-30-2006,AL,35750,11
6-30-2006,AL,35751,*
6-30-2006,AL,35752,*
6-30-2006,AL,35754,9
6-30-2006,AL,35755,*
6-30-2006,AL,35756,11
6-30-2006,AL,35757,7
6-30-2006,AL,35758,11
6-30-2006,AL,35759,8
6-30-2006,AL,35760,*
6-30-2006,AL,35761,7
6-30-2006,AL,35763,7
6-30-2006,AL,35764,*
6-30-2006,AL,35765,*
6-30-2006,AL,35766,0
6-30-2006,AL,35768,8
6-30-2006,AL,35769,5
6-30-2006,AL,35771,4
6-30-2006,AL,35772,8
6-30-2006,AL,35773,10
6-30-2006,AL,35774,*
6-30-2006,AL,35775,*
6-30-2006,AL,35776,7
6-30-2006,AL,35801,14
6-30-2006,AL,35802,12
6-30-2006,AL,35803,10
6-30-2006,AL,35805,12
6-30-2006,AL,35806,14
6-30-2006,AL,35808,4
6-30-2006,AL,35810,12
6-30-2006,AL,35811,11
6-30-2006,AL,35816,12
6-30-2006,AL,35824,9
6-30-2006,AL,35898,4
6-30-2006,AL,35901,14
6-30-2006,AL,35903,11
6-30-2006,AL,35904,6
6-30-2006,AL,35905,8
6-30-2006,AL,35906,10
6-30-2006,AL,35907,8
6-30-2006,AL,35950,10
6-30-2006,AL,35951,7
6-30-2006,AL,35952,5
6-30-2006,AL,35953,8
6-30-2006,AL,35954,11
6-30-2006,AL,35956,9
6-30-2006,AL,35957,10
6-30-2006,AL,35958,*
6-30-2006,AL,35959,5
6-30-2006,AL,35960,9
6-30-2006,AL,35961,5
6-30-2006,AL,35962,6
6-30-2006,AL,35963,*
6-30-2006,AL,35966,*
6-30-2006,AL,35967,9
6-30-2006,AL,35968,8
6-30-2006,AL,35971,5
6-30-2006,AL,35972,*
6-30-2006,AL,35973,*
6-30-2006,AL,35974,*
6-30-2006,AL,35975,*
6-30-2006,AL,35976,12
6-30-2006,AL,35978,*
6-30-2006,AL,35979,*
6-30-2006,AL,35980,6
6-30-2006,AL,35981,*
6-30-2006,AL,35983,5
6-30-2006,AL,35984,5
6-30-2006,AL,35986,5
6-30-2006,AL,35987,4
6-30-2006,AL,35988,*
6-30-2006,AL,35989,6
6-30-2006,AL,36003,6
6-30-2006,AL,36005,6
6-30-2006,AL,36006,5
6-30-2006,AL,36009,4
6-30-2006,AL,36010,8
6-30-2006,AL,36013,6
6-30-2006,AL,36016,8
6-30-2006,AL,36017,6
6-30-2006,AL,36020,5
6-30-2006,AL,36022,9
6-30-2006,AL,36024,7
6-30-2006,AL,36025,7
6-30-2006,AL,36026,7
6-30-2006,AL,36027,10
6-30-2006,AL,36028,4
6-30-2006,AL,36029,6
6-30-2006,AL,36030,*
6-30-2006,AL,36031,*
6-30-2006,AL,36032,6
6-30-2006,AL,36033,6
6-30-2006,AL,36034,4
6-30-2006,AL,36035,5
6-30-2006,AL,36036,*
6-30-2006,AL,36037,10
6-30-2006,AL,36038,4
6-30-2006,AL,36039,*
6-30-2006,AL,36040,4
6-30-2006,AL,36041,4
6-30-2006,AL,36042,*
6-30-2006,AL,36043,11
6-30-2006,AL,36046,5
6-30-2006,AL,36047,5
6-30-2006,AL,36048,4
6-30-2006,AL,36049,8
6-30-2006,AL,36051,5
6-30-2006,AL,36052,9
6-30-2006,AL,36053,5
6-30-2006,AL,36054,11
6-30-2006,AL,36061,*
6-30-2006,AL,36064,10
6-30-2006,AL,36066,12
6-30-2006,AL,36067,12
6-30-2006,AL,36069,7
6-30-2006,AL,36071,*
6-30-2006,AL,36075,7
6-30-2006,AL,36078,11
6-30-2006,AL,36079,9
6-30-2006,AL,36080,7
6-30-2006,AL,36081,12
6-30-2006,AL,36082,*
6-30-2006,AL,36083,10
6-30-2006,AL,36088,5
6-30-2006,AL,36089,7
6-30-2006,AL,36091,5
6-30-2006,AL,36092,12
6-30-2006,AL,36093,8
6-30-2006,AL,36104,13
6-30-2006,AL,36105,10
6-30-2006,AL,36106,12
6-30-2006,AL,36107,11
6-30-2006,AL,36108,11
6-30-2006,AL,36109,11
6-30-2006,AL,36110,12
6-30-2006,AL,36111,11
6-30-2006,AL,36112,6
6-30-2006,AL,36113,5
6-30-2006,AL,36115,6
6-30-2006,AL,36116,14
6-30-2006,AL,36117,13
6-30-2006,AL,36201,10
6-30-2006,AL,36203,9
6-30-2006,AL,36205,5
6-30-2006,AL,36206,8
6-30-2006,AL,36207,7
6-30-2006,AL,36250,7
6-30-2006,AL,36251,7
6-30-2006,AL,36255,*
6-30-2006,AL,36256,5
6-30-2006,AL,36258,*
6-30-2006,AL,36260,7
6-30-2006,AL,36262,*
6-30-2006,AL,36263,*
6-30-2006,AL,36264,6
6-30-2006,AL,36265,10
6-30-2006,AL,36266,6
6-30-2006,AL,36267,*
6-30-2006,AL,36268,7
6-30-2006,AL,36269,*
6-30-2006,AL,36271,6
6-30-2006,AL,36272,9
6-30-2006,AL,36273,4
6-30-2006,AL,36274,7
6-30-2006,AL,36276,7
6-30-2006,AL,36277,*
6-30-2006,AL,36278,6
6-30-2006,AL,36279,4
6-30-2006,AL,36280,5
6-30-2006,AL,36301,8
6-30-2006,AL,36303,11
6-30-2006,AL,36305,10
6-30-2006,AL,36310,8
6-30-2006,AL,36311,8
6-30-2006,AL,36312,7
6-30-2006,AL,36314,4
6-30-2006,AL,36316,5
6-30-2006,AL,36317,4
6-30-2006,AL,36318,5
6-30-2006,AL,36319,5
6-30-2006,AL,36320,5
6-30-2006,AL,36321,4
6-30-2006,AL,36322,10
6-30-2006,AL,36323,8
6-30-2006,AL,36330,10
6-30-2006,AL,36340,8
6-30-2006,AL,36343,5
6-30-2006,AL,36344,6
6-30-2006,AL,36345,9
6-30-2006,AL,36346,5
6-30-2006,AL,36349,*
6-30-2006,AL,36350,9
6-30-2006,AL,36351,5
6-30-2006,AL,36352,8
6-30-2006,AL,36353,7
6-30-2006,AL,36360,9
6-30-2006,AL,36362,6
6-30-2006,AL,36370,*
6-30-2006,AL,36373,*
6-30-2006,AL,36374,5
6-30-2006,AL,36375,9
6-30-2006,AL,36376,6
6-30-2006,AL,36401,9
6-30-2006,AL,36420,9
6-30-2006,AL,36421,4
6-30-2006,AL,36425,*
6-30-2006,AL,36426,12
6-30-2006,AL,36432,7
6-30-2006,AL,36435,*
6-30-2006,AL,36436,4
6-30-2006,AL,36441,10
6-30-2006,AL,36442,7
6-30-2006,AL,36444,*
6-30-2006,AL,36445,7
6-30-2006,AL,36446,*
6-30-2006,AL,36451,7
6-30-2006,AL,36453,6
6-30-2006,AL,36454,*
6-30-2006,AL,36456,5
6-30-2006,AL,36460,6
6-30-2006,AL,36467,8
6-30-2006,AL,36471,*
6-30-2006,AL,36473,*
6-30-2006,AL,36474,5
6-30-2006,AL,36475,4
6-30-2006,AL,36477,7
6-30-2006,AL,36480,4
6-30-2006,AL,36481,*
6-30-2006,AL,36482,*
6-30-2006,AL,36483,4
6-30-2006,AL,36502,7
6-30-2006,AL,36505,8
6-30-2006,AL,36507,12
6-30-2006,AL,36509,8
6-30-2006,AL,36511,*
6-30-2006,AL,36515,*
6-30-2006,AL,36518,4
6-30-2006,AL,36521,8
6-30-2006,AL,36522,11
6-30-2006,AL,36523,9
6-30-2006,AL,36524,4
6-30-2006,AL,36525,10
6-30-2006,AL,36526,12
6-30-2006,AL,36527,12
6-30-2006,AL,36528,8
6-30-2006,AL,36529,5
6-30-2006,AL,36530,7
6-30-2006,AL,36532,12
6-30-2006,AL,36535,10
6-30-2006,AL,36538,*
6-30-2006,AL,36539,4
6-30-2006,AL,36540,4
6-30-2006,AL,36541,8
6-30-2006,AL,36542,7
6-30-2006,AL,36544,9
6-30-2006,AL,36545,11
6-30-2006,AL,36548,4
6-30-2006,AL,36549,6
6-30-2006,AL,36550,*
6-30-2006,AL,36551,6
6-30-2006,AL,36553,9
6-30-2006,AL,36555,4
6-30-2006,AL,36558,6
6-30-2006,AL,36560,9
6-30-2006,AL,36561,6
6-30-2006,AL,36562,7
6-30-2006,AL,36567,8
6-30-2006,AL,36569,6
6-30-2006,AL,36571,12
6-30-2006,AL,36572,10
6-30-2006,AL,36574,*
6-30-2006,AL,36575,12
6-30-2006,AL,36576,4
6-30-2006,AL,36578,6
6-30-2006,AL,36579,6
6-30-2006,AL,36580,7
6-30-2006,AL,36582,13
6-30-2006,AL,36583,5
6-30-2006,AL,36584,4
6-30-2006,AL,36585,4
6-30-2006,AL,36587,9
6-30-2006,AL,36602,12
6-30-2006,AL,36603,10
6-30-2006,AL,36604,11
6-30-2006,AL,36605,13
6-30-2006,AL,36606,13
6-30-2006,AL,36607,12
6-30-2006,AL,36608,14
6-30-2006,AL,36609,12
6-30-2006,AL,36610,9
6-30-2006,AL,36611,9
6-30-2006,AL,36612,9
6-30-2006,AL,36613,9
6-30-2006,AL,36615,11
6-30-2006,AL,36617,10
6-30-2006,AL,36618,12
6-30-2006,AL,36619,13
6-30-2006,AL,36688,*
6-30-2006,AL,36693,12
6-30-2006,AL,36695,13
6-30-2006,AL,36701,11
6-30-2006,AL,36703,10
6-30-2006,AL,36720,*
6-30-2006,AL,36722,*
6-30-2006,AL,36726,5
6-30-2006,AL,36727,*
6-30-2006,AL,36728,*
6-30-2006,AL,36732,7
6-30-2006,AL,36736,*
6-30-2006,AL,36738,*
6-30-2006,AL,36740,*
6-30-2006,AL,36742,*
6-30-2006,AL,36744,5
6-30-2006,AL,36748,6
6-30-2006,AL,36749,*
6-30-2006,AL,36750,5
6-30-2006,AL,36751,*
6-30-2006,AL,36752,8
6-30-2006,AL,36754,*
6-30-2006,AL,36756,7
6-30-2006,AL,36758,4
6-30-2006,AL,36759,5
6-30-2006,AL,36761,4
6-30-2006,AL,36762,*
6-30-2006,AL,36765,*
6-30-2006,AL,36767,5
6-30-2006,AL,36768,4
6-30-2006,AL,36769,5
6-30-2006,AL,36773,*
6-30-2006,AL,36775,6
6-30-2006,AL,36776,*
6-30-2006,AL,36782,*
6-30-2006,AL,36783,*
6-30-2006,AL,36784,11
6-30-2006,AL,36785,7
6-30-2006,AL,36786,6
6-30-2006,AL,36790,*
6-30-2006,AL,36792,4
6-30-2006,AL,36793,*
6-30-2006,AL,36801,10
6-30-2006,AL,36804,7
6-30-2006,AL,36830,14
6-30-2006,AL,36832,10
6-30-2006,AL,36849,*
6-30-2006,AL,36850,5
6-30-2006,AL,36852,5
6-30-2006,AL,36853,10
6-30-2006,AL,36854,6
6-30-2006,AL,36855,6
6-30-2006,AL,36856,6
6-30-2006,AL,36858,*
6-30-2006,AL,36860,5
6-30-2006,AL,36861,4
6-30-2006,AL,36862,9
6-30-2006,AL,36863,5
6-30-2006,AL,36866,8
6-30-2006,AL,36867,7
6-30-2006,AL,36869,7
6-30-2006,AL,36870,6
6-30-2006,AL,36871,5
6-30-2006,AL,36874,8
6-30-2006,AL,36875,7
6-30-2006,AL,36877,8
6-30-2006,AL,36879,4
6-30-2006,AL,36904,5
6-30-2006,AL,36907,4
6-30-2006,AL,36908,4
6-30-2006,AL,36910,*
6-30-2006,AL,36912,4
6-30-2006,AL,36915,*
6-30-2006,AL,36916,0
6-30-2006,AL,36919,4
6-30-2006,AL,36921,6
6-30-2006,AL,36922,*
6-30-2006,AL,36925,6
6-30-2006,AR,71601,9
6-30-2006,AR,71602,9
6-30-2006,AR,71603,10
6-30-2006,AR,71630,4
6-30-2006,AR,71631,4
6-30-2006,AR,71635,5
6-30-2006,AR,71638,*
6-30-2006,AR,71639,6
6-30-2006,AR,71640,6
6-30-2006,AR,71642,*
6-30-2006,AR,71643,*
6-30-2006,AR,71644,*
6-30-2006,AR,71646,6
6-30-2006,AR,71647,*
6-30-2006,AR,71651,*
6-30-2006,AR,71652,*
6-30-2006,AR,71653,5
6-30-2006,AR,71654,5
6-30-2006,AR,71655,9
6-30-2006,AR,71656,*
6-30-2006,AR,71658,*
6-30-2006,AR,71660,*
6-30-2006,AR,71661,*
6-30-2006,AR,71662,*
6-30-2006,AR,71663,*
6-30-2006,AR,71665,6
6-30-2006,AR,71666,*
6-30-2006,AR,71667,5
6-30-2006,AR,71670,4
6-30-2006,AR,71671,6
6-30-2006,AR,71674,*
6-30-2006,AR,71675,5
6-30-2006,AR,71676,*
6-30-2006,AR,71677,*
6-30-2006,AR,71678,*
6-30-2006,AR,71701,7
6-30-2006,AR,71720,4
6-30-2006,AR,71722,*
6-30-2006,AR,71725,*
6-30-2006,AR,71726,4
6-30-2006,AR,71730,10
6-30-2006,AR,71740,5
6-30-2006,AR,71742,6
6-30-2006,AR,71743,6
6-30-2006,AR,71744,6
6-30-2006,AR,71745,*
6-30-2006,AR,71747,*
6-30-2006,AR,71748,*
6-30-2006,AR,71749,6
6-30-2006,AR,71751,7
6-30-2006,AR,71752,4
6-30-2006,AR,71753,10
6-30-2006,AR,71758,*
6-30-2006,AR,71762,5
6-30-2006,AR,71763,*
6-30-2006,AR,71764,5
6-30-2006,AR,71765,6
6-30-2006,AR,71766,*
6-30-2006,AR,71770,6
6-30-2006,AR,71801,7
6-30-2006,AR,71822,7
6-30-2006,AR,71825,*
6-30-2006,AR,71826,*
6-30-2006,AR,71827,4
6-30-2006,AR,71828,*
6-30-2006,AR,71831,*
6-30-2006,AR,71832,4
6-30-2006,AR,71833,*
6-30-2006,AR,71834,4
6-30-2006,AR,71835,5
6-30-2006,AR,71836,4
6-30-2006,AR,71837,5
6-30-2006,AR,71838,4
6-30-2006,AR,71839,4
6-30-2006,AR,71841,*
6-30-2006,AR,71842,*
6-30-2006,AR,71845,5
6-30-2006,AR,71846,5
6-30-2006,AR,71847,*
6-30-2006,AR,71851,5
6-30-2006,AR,71852,7
6-30-2006,AR,71853,4
6-30-2006,AR,71854,8
6-30-2006,AR,71855,*
6-30-2006,AR,71857,6
6-30-2006,AR,71858,5
6-30-2006,AR,71859,*
6-30-2006,AR,71860,6
6-30-2006,AR,71861,5
6-30-2006,AR,71862,4
6-30-2006,AR,71864,*
6-30-2006,AR,71865,*
6-30-2006,AR,71866,4
6-30-2006,AR,71901,10
6-30-2006,AR,71909,10
6-30-2006,AR,71913,10
6-30-2006,AR,71921,4
6-30-2006,AR,71922,*
6-30-2006,AR,71923,9
6-30-2006,AR,71929,5
6-30-2006,AR,71933,*
6-30-2006,AR,71935,*
6-30-2006,AR,71937,*
6-30-2006,AR,71940,*
6-30-2006,AR,71941,*
6-30-2006,AR,71942,*
6-30-2006,AR,71943,*
6-30-2006,AR,71944,4
6-30-2006,AR,71945,*
6-30-2006,AR,71949,4
6-30-2006,AR,71950,*
6-30-2006,AR,71952,*
6-30-2006,AR,71953,6
6-30-2006,AR,71956,4
6-30-2006,AR,71957,5
6-30-2006,AR,71958,*
6-30-2006,AR,71959,*
6-30-2006,AR,71960,*
6-30-2006,AR,71961,*
6-30-2006,AR,71962,*
6-30-2006,AR,71964,7
6-30-2006,AR,71965,*
6-30-2006,AR,71968,7
6-30-2006,AR,71969,*
6-30-2006,AR,71970,*
6-30-2006,AR,71971,*
