year,STATE,ZIP,Prov
12-31-2007,AK,99736,*
12-31-2007,AK,99737,5
12-31-2007,AK,99739,*
12-31-2007,AK,99740,*
12-31-2007,AK,99741,4
12-31-2007,AK,99742,*
12-31-2007,AK,99743,4
12-31-2007,AK,99744,*
12-31-2007,AK,99745,*
12-31-2007,AK,99746,*
12-31-2007,AK,99747,*
12-31-2007,AK,99748,*
12-31-2007,AK,99749,*
12-31-2007,AK,99750,*
12-31-2007,AK,99751,*
12-31-2007,AK,99752,*
12-31-2007,AK,99753,*
12-31-2007,AK,99755,*
12-31-2007,AK,99756,*
12-31-2007,AK,99757,*
12-31-2007,AK,99758,*
12-31-2007,AK,99759,*
12-31-2007,AK,99760,4
12-31-2007,AK,99761,*
12-31-2007,AK,99762,4
12-31-2007,AK,99763,*
12-31-2007,AK,99765,*
12-31-2007,AK,99766,*
12-31-2007,AK,99767,*
12-31-2007,AK,99768,*
12-31-2007,AK,99769,*
12-31-2007,AK,99770,*
12-31-2007,AK,99771,*
12-31-2007,AK,99772,*
12-31-2007,AK,99773,*
12-31-2007,AK,99774,*
12-31-2007,AK,99777,*
12-31-2007,AK,99778,*
12-31-2007,AK,99780,4
12-31-2007,AK,99781,*
12-31-2007,AK,99782,*
12-31-2007,AK,99783,*
12-31-2007,AK,99784,*
12-31-2007,AK,99785,*
12-31-2007,AK,99786,*
12-31-2007,AK,99788,*
12-31-2007,AK,99789,*
12-31-2007,AK,99801,6
12-31-2007,AK,99820,*
12-31-2007,AK,99824,4
12-31-2007,AK,99825,*
12-31-2007,AK,99826,*
12-31-2007,AK,99827,4
12-31-2007,AK,99829,*
12-31-2007,AK,99833,5
12-31-2007,AK,99835,4
12-31-2007,AK,99840,*
12-31-2007,AK,99901,4
12-31-2007,AK,99903,*
12-31-2007,AK,99919,*
12-31-2007,AK,99921,4
12-31-2007,AK,99922,*
12-31-2007,AK,99923,*
12-31-2007,AK,99925,*
12-31-2007,AK,99926,*
12-31-2007,AK,99927,*
12-31-2007,AK,99929,4
12-31-2007,AK,99950,*
12-31-2007,AL,35004,9
12-31-2007,AL,35005,7
12-31-2007,AL,35006,5
12-31-2007,AL,35007,12
12-31-2007,AL,35010,12
12-31-2007,AL,35014,7
12-31-2007,AL,35016,7
12-31-2007,AL,35019,6
12-31-2007,AL,35020,13
12-31-2007,AL,35022,15
12-31-2007,AL,35023,12
12-31-2007,AL,35031,7
12-31-2007,AL,35033,6
12-31-2007,AL,35034,5
12-31-2007,AL,35035,6
12-31-2007,AL,35036,*
12-31-2007,AL,35040,11
12-31-2007,AL,35041,*
12-31-2007,AL,35042,7
12-31-2007,AL,35043,9
12-31-2007,AL,35044,9
12-31-2007,AL,35045,9
12-31-2007,AL,35046,8
12-31-2007,AL,35049,6
12-31-2007,AL,35051,8
12-31-2007,AL,35053,7
12-31-2007,AL,35054,6
12-31-2007,AL,35055,13
12-31-2007,AL,35057,9
12-31-2007,AL,35058,8
12-31-2007,AL,35061,7
12-31-2007,AL,35062,8
12-31-2007,AL,35063,8
12-31-2007,AL,35064,11
12-31-2007,AL,35068,7
12-31-2007,AL,35071,9
12-31-2007,AL,35072,8
12-31-2007,AL,35073,7
12-31-2007,AL,35077,8
12-31-2007,AL,35078,8
12-31-2007,AL,35079,7
12-31-2007,AL,35080,10
12-31-2007,AL,35083,8
12-31-2007,AL,35085,7
12-31-2007,AL,35087,6
12-31-2007,AL,35089,7
12-31-2007,AL,35091,7
12-31-2007,AL,35094,9
12-31-2007,AL,35096,9
12-31-2007,AL,35097,8
12-31-2007,AL,35098,6
12-31-2007,AL,35111,8
12-31-2007,AL,35114,7
12-31-2007,AL,35115,9
12-31-2007,AL,35116,8
12-31-2007,AL,35117,7
12-31-2007,AL,35118,6
12-31-2007,AL,35120,5
12-31-2007,AL,35121,7
12-31-2007,AL,35124,13
12-31-2007,AL,35125,5
12-31-2007,AL,35126,8
12-31-2007,AL,35127,7
12-31-2007,AL,35128,9
12-31-2007,AL,35130,6
12-31-2007,AL,35131,6
12-31-2007,AL,35133,6
12-31-2007,AL,35135,4
12-31-2007,AL,35136,6
12-31-2007,AL,35143,6
12-31-2007,AL,35146,7
12-31-2007,AL,35147,8
12-31-2007,AL,35148,8
12-31-2007,AL,35150,11
12-31-2007,AL,35151,7
12-31-2007,AL,35160,12
12-31-2007,AL,35171,6
12-31-2007,AL,35172,5
12-31-2007,AL,35173,9
12-31-2007,AL,35175,6
12-31-2007,AL,35176,5
12-31-2007,AL,35178,7
12-31-2007,AL,35179,8
12-31-2007,AL,35180,9
12-31-2007,AL,35183,6
12-31-2007,AL,35184,7
12-31-2007,AL,35186,6
12-31-2007,AL,35188,8
12-31-2007,AL,35203,13
12-31-2007,AL,35204,12
12-31-2007,AL,35205,12
12-31-2007,AL,35206,11
12-31-2007,AL,35207,9
12-31-2007,AL,35208,9
12-31-2007,AL,35209,17
12-31-2007,AL,35210,12
12-31-2007,AL,35211,9
12-31-2007,AL,35212,8
12-31-2007,AL,35213,10
12-31-2007,AL,35214,11
12-31-2007,AL,35215,13
12-31-2007,AL,35216,14
12-31-2007,AL,35217,9
12-31-2007,AL,35218,6
12-31-2007,AL,35221,8
12-31-2007,AL,35222,10
12-31-2007,AL,35223,11
12-31-2007,AL,35224,8
12-31-2007,AL,35226,11
12-31-2007,AL,35228,8
12-31-2007,AL,35229,*
12-31-2007,AL,35233,10
12-31-2007,AL,35234,9
12-31-2007,AL,35235,10
12-31-2007,AL,35242,16
12-31-2007,AL,35243,16
12-31-2007,AL,35244,12
12-31-2007,AL,35254,*
12-31-2007,AL,35401,12
12-31-2007,AL,35404,10
12-31-2007,AL,35405,10
12-31-2007,AL,35406,10
12-31-2007,AL,35441,*
12-31-2007,AL,35442,6
12-31-2007,AL,35443,5
12-31-2007,AL,35444,6
12-31-2007,AL,35446,6
12-31-2007,AL,35447,5
12-31-2007,AL,35452,6
12-31-2007,AL,35453,10
12-31-2007,AL,35456,6
12-31-2007,AL,35457,4
12-31-2007,AL,35458,5
12-31-2007,AL,35459,4
12-31-2007,AL,35460,4
12-31-2007,AL,35461,5
12-31-2007,AL,35462,7
12-31-2007,AL,35463,6
12-31-2007,AL,35464,5
12-31-2007,AL,35466,9
12-31-2007,AL,35469,5
12-31-2007,AL,35470,7
12-31-2007,AL,35473,9
12-31-2007,AL,35474,6
12-31-2007,AL,35475,7
12-31-2007,AL,35476,11
12-31-2007,AL,35480,6
12-31-2007,AL,35481,6
12-31-2007,AL,35487,4
12-31-2007,AL,35490,8
12-31-2007,AL,35501,12
12-31-2007,AL,35503,6
12-31-2007,AL,35504,9
12-31-2007,AL,35540,7
12-31-2007,AL,35541,4
12-31-2007,AL,35542,*
12-31-2007,AL,35543,*
12-31-2007,AL,35544,*
12-31-2007,AL,35546,5
12-31-2007,AL,35548,*
12-31-2007,AL,35549,7
12-31-2007,AL,35550,10
12-31-2007,AL,35552,*
12-31-2007,AL,35553,6
12-31-2007,AL,35554,5
12-31-2007,AL,35555,8
12-31-2007,AL,35563,7
12-31-2007,AL,35564,6
12-31-2007,AL,35565,7
12-31-2007,AL,35570,5
12-31-2007,AL,35571,4
12-31-2007,AL,35572,*
12-31-2007,AL,35574,4
12-31-2007,AL,35575,4
12-31-2007,AL,35576,5
12-31-2007,AL,35578,7
12-31-2007,AL,35579,5
12-31-2007,AL,35580,5
12-31-2007,AL,35581,7
12-31-2007,AL,35582,7
12-31-2007,AL,35585,7
12-31-2007,AL,35586,5
12-31-2007,AL,35587,5
12-31-2007,AL,35592,7
12-31-2007,AL,35593,4
12-31-2007,AL,35594,5
12-31-2007,AL,35601,11
12-31-2007,AL,35603,11
12-31-2007,AL,35610,5
12-31-2007,AL,35611,10
12-31-2007,AL,35613,10
12-31-2007,AL,35614,6
12-31-2007,AL,35616,6
12-31-2007,AL,35618,6
12-31-2007,AL,35619,8
12-31-2007,AL,35620,8
12-31-2007,AL,35621,6
12-31-2007,AL,35622,9
12-31-2007,AL,35630,10
12-31-2007,AL,35633,8
12-31-2007,AL,35634,8
12-31-2007,AL,35640,11
12-31-2007,AL,35643,7
12-31-2007,AL,35645,9
12-31-2007,AL,35646,7
12-31-2007,AL,35647,4
12-31-2007,AL,35648,5
12-31-2007,AL,35650,8
12-31-2007,AL,35651,4
12-31-2007,AL,35652,8
12-31-2007,AL,35653,8
12-31-2007,AL,35654,7
12-31-2007,AL,35660,9
12-31-2007,AL,35661,11
12-31-2007,AL,35670,9
12-31-2007,AL,35671,7
12-31-2007,AL,35672,6
12-31-2007,AL,35673,9
12-31-2007,AL,35674,11
12-31-2007,AL,35677,5
12-31-2007,AL,35739,6
12-31-2007,AL,35740,8
12-31-2007,AL,35741,8
12-31-2007,AL,35744,4
12-31-2007,AL,35745,5
12-31-2007,AL,35746,4
12-31-2007,AL,35747,7
12-31-2007,AL,35748,11
12-31-2007,AL,35749,10
12-31-2007,AL,35750,8
12-31-2007,AL,35751,5
12-31-2007,AL,35752,5
12-31-2007,AL,35754,8
12-31-2007,AL,35755,5
12-31-2007,AL,35756,11
12-31-2007,AL,35757,9
12-31-2007,AL,35758,12
12-31-2007,AL,35759,10
12-31-2007,AL,35760,5
12-31-2007,AL,35761,7
12-31-2007,AL,35763,8
12-31-2007,AL,35764,5
12-31-2007,AL,35765,4
12-31-2007,AL,35766,*
12-31-2007,AL,35768,9
12-31-2007,AL,35769,7
12-31-2007,AL,35771,4
12-31-2007,AL,35772,7
12-31-2007,AL,35773,10
12-31-2007,AL,35774,4
12-31-2007,AL,35775,5
12-31-2007,AL,35776,7
12-31-2007,AL,35801,13
12-31-2007,AL,35802,12
12-31-2007,AL,35803,10
12-31-2007,AL,35805,14
12-31-2007,AL,35806,15
12-31-2007,AL,35808,5
12-31-2007,AL,35810,11
12-31-2007,AL,35811,12
12-31-2007,AL,35816,11
12-31-2007,AL,35824,8
12-31-2007,AL,35898,4
12-31-2007,AL,35901,13
12-31-2007,AL,35903,11
12-31-2007,AL,35904,8
12-31-2007,AL,35905,10
12-31-2007,AL,35906,10
12-31-2007,AL,35907,9
12-31-2007,AL,35950,12
12-31-2007,AL,35951,6
12-31-2007,AL,35952,8
12-31-2007,AL,35953,8
12-31-2007,AL,35954,16
12-31-2007,AL,35956,8
12-31-2007,AL,35957,11
12-31-2007,AL,35958,6
12-31-2007,AL,35959,6
12-31-2007,AL,35960,10
12-31-2007,AL,35961,9
12-31-2007,AL,35962,7
12-31-2007,AL,35963,4
12-31-2007,AL,35966,6
12-31-2007,AL,35967,12
12-31-2007,AL,35968,7
12-31-2007,AL,35971,6
12-31-2007,AL,35972,5
12-31-2007,AL,35973,6
12-31-2007,AL,35974,4
12-31-2007,AL,35975,4
12-31-2007,AL,35976,13
12-31-2007,AL,35978,5
12-31-2007,AL,35979,*
12-31-2007,AL,35980,7
12-31-2007,AL,35981,5
12-31-2007,AL,35983,5
12-31-2007,AL,35984,9
12-31-2007,AL,35986,6
12-31-2007,AL,35987,6
12-31-2007,AL,35988,4
12-31-2007,AL,35989,9
12-31-2007,AL,36003,8
12-31-2007,AL,36005,7
12-31-2007,AL,36006,6
12-31-2007,AL,36009,6
12-31-2007,AL,36010,8
12-31-2007,AL,36013,7
12-31-2007,AL,36016,6
12-31-2007,AL,36017,5
12-31-2007,AL,36020,7
12-31-2007,AL,36022,10
12-31-2007,AL,36024,9
12-31-2007,AL,36025,8
12-31-2007,AL,36026,7
12-31-2007,AL,36027,11
12-31-2007,AL,36028,7
12-31-2007,AL,36029,8
12-31-2007,AL,36030,*
12-31-2007,AL,36031,4
12-31-2007,AL,36032,8
12-31-2007,AL,36033,7
12-31-2007,AL,36034,5
12-31-2007,AL,36035,7
12-31-2007,AL,36036,6
12-31-2007,AL,36037,12
12-31-2007,AL,36038,4
12-31-2007,AL,36039,6
12-31-2007,AL,36040,5
12-31-2007,AL,36041,6
12-31-2007,AL,36042,6
12-31-2007,AL,36043,11
12-31-2007,AL,36046,7
12-31-2007,AL,36047,6
12-31-2007,AL,36048,5
12-31-2007,AL,36049,7
12-31-2007,AL,36051,7
12-31-2007,AL,36052,11
12-31-2007,AL,36053,7
12-31-2007,AL,36054,9
12-31-2007,AL,36061,*
12-31-2007,AL,36064,11
12-31-2007,AL,36066,12
12-31-2007,AL,36067,12
12-31-2007,AL,36069,9
12-31-2007,AL,36071,5
12-31-2007,AL,36075,8
12-31-2007,AL,36078,12
12-31-2007,AL,36079,9
12-31-2007,AL,36080,8
12-31-2007,AL,36081,12
12-31-2007,AL,36082,4
12-31-2007,AL,36083,12
12-31-2007,AL,36088,6
12-31-2007,AL,36089,8
12-31-2007,AL,36091,5
12-31-2007,AL,36092,13
12-31-2007,AL,36093,8
12-31-2007,AL,36104,15
12-31-2007,AL,36105,11
12-31-2007,AL,36106,13
12-31-2007,AL,36107,10
12-31-2007,AL,36108,12
12-31-2007,AL,36109,10
12-31-2007,AL,36110,12
12-31-2007,AL,36111,9
12-31-2007,AL,36112,7
12-31-2007,AL,36113,6
12-31-2007,AL,36115,6
12-31-2007,AL,36116,14
12-31-2007,AL,36117,13
12-31-2007,AL,36201,10
12-31-2007,AL,36203,10
12-31-2007,AL,36205,6
12-31-2007,AL,36206,9
12-31-2007,AL,36207,10
12-31-2007,AL,36250,7
12-31-2007,AL,36251,8
12-31-2007,AL,36255,4
12-31-2007,AL,36256,7
12-31-2007,AL,36258,*
12-31-2007,AL,36260,8
12-31-2007,AL,36262,5
12-31-2007,AL,36263,5
12-31-2007,AL,36264,6
12-31-2007,AL,36265,9
12-31-2007,AL,36266,7
12-31-2007,AL,36267,*
12-31-2007,AL,36268,7
12-31-2007,AL,36269,4
12-31-2007,AL,36271,7
12-31-2007,AL,36272,13
12-31-2007,AL,36273,6
12-31-2007,AL,36274,9
12-31-2007,AL,36276,10
12-31-2007,AL,36277,7
12-31-2007,AL,36278,9
12-31-2007,AL,36279,7
12-31-2007,AL,36280,6
12-31-2007,AL,36301,9
12-31-2007,AL,36303,11
12-31-2007,AL,36305,9
12-31-2007,AL,36310,10
12-31-2007,AL,36311,9
12-31-2007,AL,36312,8
12-31-2007,AL,36314,5
12-31-2007,AL,36316,6
12-31-2007,AL,36317,5
12-31-2007,AL,36318,5
12-31-2007,AL,36319,7
12-31-2007,AL,36320,7
12-31-2007,AL,36321,6
12-31-2007,AL,36322,8
12-31-2007,AL,36323,7
12-31-2007,AL,36330,9
12-31-2007,AL,36340,7
12-31-2007,AL,36343,6
12-31-2007,AL,36344,6
12-31-2007,AL,36345,10
12-31-2007,AL,36346,5
12-31-2007,AL,36349,*
12-31-2007,AL,36350,9
12-31-2007,AL,36351,6
12-31-2007,AL,36352,9
12-31-2007,AL,36353,8
12-31-2007,AL,36360,10
12-31-2007,AL,36362,7
12-31-2007,AL,36370,5
12-31-2007,AL,36373,*
12-31-2007,AL,36374,6
12-31-2007,AL,36375,10
12-31-2007,AL,36376,7
12-31-2007,AL,36401,9
12-31-2007,AL,36420,12
12-31-2007,AL,36421,8
12-31-2007,AL,36425,*
12-31-2007,AL,36426,13
12-31-2007,AL,36432,8
12-31-2007,AL,36435,5
12-31-2007,AL,36436,4
12-31-2007,AL,36441,10
12-31-2007,AL,36442,6
12-31-2007,AL,36444,4
12-31-2007,AL,36445,6
12-31-2007,AL,36446,*
12-31-2007,AL,36451,9
12-31-2007,AL,36453,6
12-31-2007,AL,36454,*
12-31-2007,AL,36456,7
12-31-2007,AL,36460,7
12-31-2007,AL,36467,7
12-31-2007,AL,36471,6
12-31-2007,AL,36473,*
12-31-2007,AL,36474,7
12-31-2007,AL,36475,8
12-31-2007,AL,36477,8
12-31-2007,AL,36480,5
12-31-2007,AL,36481,4
12-31-2007,AL,36482,6
12-31-2007,AL,36483,6
12-31-2007,AL,36502,10
12-31-2007,AL,36505,11
12-31-2007,AL,36507,14
12-31-2007,AL,36509,7
12-31-2007,AL,36511,6
12-31-2007,AL,36515,*
12-31-2007,AL,36518,5
12-31-2007,AL,36521,10
12-31-2007,AL,36522,10
12-31-2007,AL,36523,8
12-31-2007,AL,36524,5
12-31-2007,AL,36525,8
12-31-2007,AL,36526,13
12-31-2007,AL,36527,13
12-31-2007,AL,36528,7
12-31-2007,AL,36529,5
12-31-2007,AL,36530,7
12-31-2007,AL,36532,13
12-31-2007,AL,36535,12
12-31-2007,AL,36538,*
12-31-2007,AL,36539,5
12-31-2007,AL,36540,4
12-31-2007,AL,36541,9
12-31-2007,AL,36542,11
12-31-2007,AL,36544,7
12-31-2007,AL,36545,12
12-31-2007,AL,36548,5
12-31-2007,AL,36549,6
12-31-2007,AL,36550,4
12-31-2007,AL,36551,9
12-31-2007,AL,36553,9
12-31-2007,AL,36555,7
12-31-2007,AL,36558,5
12-31-2007,AL,36560,9
12-31-2007,AL,36561,11
12-31-2007,AL,36562,8
12-31-2007,AL,36567,8
12-31-2007,AL,36569,5
12-31-2007,AL,36571,14
12-31-2007,AL,36572,11
12-31-2007,AL,36574,5
12-31-2007,AL,36575,13
12-31-2007,AL,36576,7
12-31-2007,AL,36578,7
12-31-2007,AL,36579,5
12-31-2007,AL,36580,9
12-31-2007,AL,36582,13
12-31-2007,AL,36583,4
12-31-2007,AL,36584,5
12-31-2007,AL,36585,5
12-31-2007,AL,36587,10
12-31-2007,AL,36602,15
12-31-2007,AL,36603,13
12-31-2007,AL,36604,13
12-31-2007,AL,36605,13
12-31-2007,AL,36606,18
12-31-2007,AL,36607,12
12-31-2007,AL,36608,18
12-31-2007,AL,36609,14
12-31-2007,AL,36610,11
12-31-2007,AL,36611,11
12-31-2007,AL,36612,8
12-31-2007,AL,36613,11
12-31-2007,AL,36615,12
12-31-2007,AL,36617,9
12-31-2007,AL,36618,12
12-31-2007,AL,36619,14
12-31-2007,AL,36688,6
12-31-2007,AL,36693,16
12-31-2007,AL,36695,14
12-31-2007,AL,36701,12
12-31-2007,AL,36703,10
12-31-2007,AL,36720,5
12-31-2007,AL,36722,*
12-31-2007,AL,36726,7
12-31-2007,AL,36727,*
12-31-2007,AL,36728,6
12-31-2007,AL,36732,8
12-31-2007,AL,36736,5
12-31-2007,AL,36738,4
12-31-2007,AL,36740,4
12-31-2007,AL,36742,4
12-31-2007,AL,36744,6
12-31-2007,AL,36748,6
12-31-2007,AL,36749,5
12-31-2007,AL,36750,5
12-31-2007,AL,36751,4
12-31-2007,AL,36752,7
12-31-2007,AL,36754,5
12-31-2007,AL,36756,6
12-31-2007,AL,36758,5
12-31-2007,AL,36759,5
12-31-2007,AL,36761,5
12-31-2007,AL,36765,*
12-31-2007,AL,36767,5
12-31-2007,AL,36768,6
12-31-2007,AL,36769,7
12-31-2007,AL,36773,6
12-31-2007,AL,36775,5
12-31-2007,AL,36776,4
12-31-2007,AL,36782,5
12-31-2007,AL,36783,6
12-31-2007,AL,36784,10
12-31-2007,AL,36785,7
12-31-2007,AL,36786,7
12-31-2007,AL,36790,4
12-31-2007,AL,36792,6
12-31-2007,AL,36793,5
12-31-2007,AL,36801,11
12-31-2007,AL,36804,8
12-31-2007,AL,36830,12
12-31-2007,AL,36832,11
12-31-2007,AL,36849,*
12-31-2007,AL,36850,7
12-31-2007,AL,36852,6
12-31-2007,AL,36853,11
12-31-2007,AL,36854,8
12-31-2007,AL,36855,7
12-31-2007,AL,36856,7
12-31-2007,AL,36858,6
12-31-2007,AL,36860,6
12-31-2007,AL,36861,8
12-31-2007,AL,36862,9
12-31-2007,AL,36863,7
12-31-2007,AL,36866,9
12-31-2007,AL,36867,8
12-31-2007,AL,36869,8
12-31-2007,AL,36870,8
12-31-2007,AL,36871,6
12-31-2007,AL,36874,9
12-31-2007,AL,36875,8
12-31-2007,AL,36877,9
12-31-2007,AL,36879,6
12-31-2007,AL,36904,6
12-31-2007,AL,36907,4
12-31-2007,AL,36908,7
12-31-2007,AL,36910,*
12-31-2007,AL,36912,6
12-31-2007,AL,36915,4
12-31-2007,AL,36916,*
12-31-2007,AL,36919,4
12-31-2007,AL,36921,6
12-31-2007,AL,36922,5
12-31-2007,AL,36925,7
12-31-2007,AR,71601,11
12-31-2007,AR,71602,9
12-31-2007,AR,71603,11
12-31-2007,AR,71630,5
12-31-2007,AR,71631,4
12-31-2007,AR,71635,6
12-31-2007,AR,71638,6
12-31-2007,AR,71639,7
12-31-2007,AR,71640,6
12-31-2007,AR,71642,*
12-31-2007,AR,71643,4
12-31-2007,AR,71644,4
12-31-2007,AR,71646,6
12-31-2007,AR,71647,5
12-31-2007,AR,71651,*
12-31-2007,AR,71652,5
12-31-2007,AR,71653,6
12-31-2007,AR,71654,6
12-31-2007,AR,71655,7
12-31-2007,AR,71656,*
12-31-2007,AR,71658,*
12-31-2007,AR,71660,4
12-31-2007,AR,71661,*
12-31-2007,AR,71662,*
12-31-2007,AR,71663,5
12-31-2007,AR,71665,6
12-31-2007,AR,71666,*
12-31-2007,AR,71667,5
12-31-2007,AR,71670,5
12-31-2007,AR,71671,6
12-31-2007,AR,71674,*
12-31-2007,AR,71675,5
12-31-2007,AR,71676,5
12-31-2007,AR,71677,*
12-31-2007,AR,71678,*
12-31-2007,AR,71701,7
12-31-2007,AR,71720,5
12-31-2007,AR,71722,*
12-31-2007,AR,71725,5
12-31-2007,AR,71726,5
12-31-2007,AR,71730,9
12-31-2007,AR,71740,5
12-31-2007,AR,71742,5
12-31-2007,AR,71743,6
12-31-2007,AR,71744,6
12-31-2007,AR,71745,*
12-31-2007,AR,71747,4
12-31-2007,AR,71748,*
12-31-2007,AR,71749,6
12-31-2007,AR,71751,7
12-31-2007,AR,71752,4
12-31-2007,AR,71753,9
12-31-2007,AR,71758,4
12-31-2007,AR,71762,5
12-31-2007,AR,71763,5
12-31-2007,AR,71764,5
12-31-2007,AR,71765,6
12-31-2007,AR,71766,4
12-31-2007,AR,71770,6
12-31-2007,AR,71801,6
12-31-2007,AR,71822,8
12-31-2007,AR,71825,4
12-31-2007,AR,71826,4
12-31-2007,AR,71827,4
12-31-2007,AR,71828,*
12-31-2007,AR,71831,*
12-31-2007,AR,71832,7
12-31-2007,AR,71833,5
12-31-2007,AR,71834,5
12-31-2007,AR,71835,4
12-31-2007,AR,71836,6
12-31-2007,AR,71837,5
12-31-2007,AR,71838,5
12-31-2007,AR,71839,4
12-31-2007,AR,71841,5
12-31-2007,AR,71842,6
12-31-2007,AR,71845,6
12-31-2007,AR,71846,5
12-31-2007,AR,71847,*
12-31-2007,AR,71851,6
12-31-2007,AR,71852,7
12-31-2007,AR,71853,4
12-31-2007,AR,71854,8
12-31-2007,AR,71855,4
12-31-2007,AR,71857,7
12-31-2007,AR,71858,5
12-31-2007,AR,71859,*
12-31-2007,AR,71860,6
12-31-2007,AR,71861,5
12-31-2007,AR,71862,5
12-31-2007,AR,71864,*
12-31-2007,AR,71865,*
12-31-2007,AR,71866,*
12-31-2007,AR,71901,10
12-31-2007,AR,71909,11
12-31-2007,AR,71913,10
12-31-2007,AR,71921,6
12-31-2007,AR,71922,*
12-31-2007,AR,71923,9
12-31-2007,AR,71929,5
12-31-2007,AR,71933,4
12-31-2007,AR,71935,4
12-31-2007,AR,71937,5
12-31-2007,AR,71940,4
12-31-2007,AR,71941,5
12-31-2007,AR,71942,*
12-31-2007,AR,71943,5
12-31-2007,AR,71944,4
12-31-2007,AR,71945,4
12-31-2007,AR,71949,6
12-31-2007,AR,71950,4
12-31-2007,AR,71952,4
12-31-2007,AR,71953,8
12-31-2007,AR,71956,5
12-31-2007,AR,71957,7
12-31-2007,AR,71958,6
12-31-2007,AR,71959,4
12-31-2007,AR,71960,5
12-31-2007,AR,71961,5
12-31-2007,AR,71962,5
12-31-2007,AR,71964,8
12-31-2007,AR,71965,*
12-31-2007,AR,71968,9
12-31-2007,AR,71969,*
12-31-2007,AR,71970,4
12-31-2007,AR,71971,5
12-31-2007,AR,71972,4
